symbol,lag,pos,trend,wickPoked,outcome,time
BTCUSDT,4,0.2010547132498294,-1,true,DOWN,2024-01-12 01:30
BTCUSDT,4,0.0664993726473755,-1,true,DOWN,2024-02-04 15:45
BTCUSDT,1,0.8085539714867264,1,true,UP,2024-03-03 02:30
BTCUSDT,4,0.5735580038885181,1,true,UP,2024-03-07 15:30
BTCUSDT,4,0.43437077131258095,-1,true,DOWN,2024-03-21 21:00
BTCUSDT,12,0.9299729364005279,-1,true,UP,2024-03-21 23:00
BTCUSDT,1,0.6890192791282069,-1,true,UP,2024-04-13 11:15
BTCUSDT,12,0.3347826086956407,-1,true,DOWN,2024-04-16 13:15
BTCUSDT,1,0.2983942908117531,1,true,DOWN,2024-04-22 01:30
BTCUSDT,4,0.16592328278321844,1,true,UP,2024-04-22 02:15
BTCUSDT,4,0.5786713286713326,1,true,DOWN,2024-04-24 05:45
BTCUSDT,12,0.014444444444476782,1,true,UP,2024-05-04 22:45
BTCUSDT,4,0.15558698727015666,-1,true,DOWN,2024-05-06 18:30
BTCUSDT,12,0.23008015087224537,-1,true,UP,2024-05-06 20:30
BTCUSDT,1,0.9062191510365278,-1,true,UP,2024-05-23 06:45
BTCUSDT,12,0.05714285714294954,1,true,DOWN,2024-05-26 02:00
BTCUSDT,12,0.9089709762533784,-1,true,DOWN,2024-05-27 04:30
BTCUSDT,12,0.9466119096509508,-1,true,DOWN,2024-05-27 08:15
BTCUSDT,1,0.2594859241125807,-1,true,UP,2024-05-28 18:45
BTCUSDT,4,0.1625069328896419,1,true,DOWN,2024-06-06 00:15
BTCUSDT,12,0.4814198557959041,1,true,DOWN,2024-06-06 02:15
BTCUSDT,1,0.6156351791532002,-1,true,DOWN,2024-06-11 23:15
BTCUSDT,1,0.10894206549120021,-1,true,UP,2024-06-13 12:45
BTCUSDT,1,0.7692307692307272,1,true,DOWN,2024-06-16 17:15
BTCUSDT,4,0.664165103189348,1,true,UP,2024-06-16 18:00
BTCUSDT,12,0.3221974758723092,1,true,UP,2024-06-28 04:15
BTCUSDT,12,0.9049881235154361,1,true,UP,2024-06-29 14:30
BTCUSDT,1,0.07858546168958892,-1,true,DOWN,2024-07-04 22:15
BTCUSDT,4,0.7206639954207416,-1,true,DOWN,2024-07-17 20:15
BTCUSDT,1,0.7501363884342489,-1,true,UP,2024-07-18 02:15
BTCUSDT,1,0.2520325203252229,-1,true,DOWN,2024-08-14 22:15
BTCUSDT,4,0.42953929539294683,-1,true,DOWN,2024-08-14 23:00
