zoneId,startTime,endTime,startIndex,endIndex,duration,upper,lower,widthPct,merges,triggerChange,triggerSignal,outcome,insideRuns,insideBars,firstEntryIdx,firstEntryTime,entryLag,decisionIdx,decisionTime,decisionClose,pos,age,trendAt,volRatio,wickPoked,exitIdx,exitTime,exitClose,extShort,extLong,revertedShort,revertedLong,nextZoneSide,truncated
10,2023-09-08 16:30,2023-09-09 23:45,12096,12221,126,0.000785,0.000782,0.296,0,9.618,23.26,UP,1,2,12101,2023-09-08 17:45,5,12102,2023-09-08 18:00,0.000784,0.565,6,-1,0.75,true,12103,2023-09-08 18:15,0.000785,0,0,true,true,ABOVE,false
11,2023-09-10 00:00,2023-09-13 07:15,12222,12539,318,0.000787,0.000785,0.219,0,32.211,52.9,BYPASS,0,0,,,,,,,,,,,,,,,,,,,BELOW,false
12,2023-09-13 07:30,2023-09-23 21:45,12540,13557,1018,0.000663,0.000661,0.33,0,24.884,39.56,UP,1,3,12760,2023-09-15 14:30,220,12762,2023-09-15 15:00,0.000663,0.773,222,-1,1.49,true,12763,2023-09-15 15:15,0.000663,0,0,true,true,ABOVE,false
13,2023-09-23 22:00,2023-10-16 05:00,13558,15698,2141,0.000678,0.000675,0.412,0,8.744,21.9,UP,1,2,13560,2023-09-23 22:30,2,13561,2023-09-23 22:45,0.000678,0.821,3,-1,0.73,true,13562,2023-09-23 23:00,0.000679,0.5,3.03,true,true,OVERLAP,false
14,2023-10-16 05:15,2023-12-09 08:15,15699,20895,5197,0.000678,0.000673,0.799,1,14.054,40.42,UP,1,2,15714,2023-10-16 09:00,15,15715,2023-10-16 09:15,0.000678,0.891,16,1,0.54,true,15716,2023-10-16 09:30,0.000682,0,1.65,true,true,ABOVE,false
15,2023-12-09 08:30,2023-12-11 01:45,20896,21061,166,0.001609,0.001589,1.298,0,8.16,20.57,UP,1,1,20933,2023-12-09 17:45,37,20933,2023-12-09 17:45,0.001606,0.862,37,1,0.64,true,20934,2023-12-09 18:00,0.001611,0,5.39,true,true,OVERLAP,false
16,2023-12-11 02:00,2024-02-03 23:45,21062,26333,5272,0.001609,0.001587,1.575,1,18.827,35.38,BYPASS,0,0,,,,,,,,,,,,,,,,,,,BELOW,false
17,2024-02-04 00:00,2024-02-05 11:30,26334,26476,143,0.000924,0.000922,0.242,0,16.391,41.97,NONE,1,3,26474,2024-02-05 11:00,140,26476,2024-02-05 11:30,0.000924,0.909,142,1,0.52,true,,,,,,,,OVERLAP,false
18,2024-02-05 11:45,2024-02-08 04:15,26477,26735,259,0.000925,0.000922,0.388,1,18.239,22.3,UP,1,1,26504,2024-02-05 18:30,27,26504,2024-02-05 18:30,0.000924,0.541,27,1,0.44,true,26505,2024-02-05 18:45,0.000928,1.24,4.9,true,true,ABOVE,false
19,2024-02-08 04:30,2024-02-09 06:30,26736,26840,105,0.000968,0.000964,0.367,0,23.098,29.72,DOWN,1,4,26750,2024-02-08 08:00,14,26753,2024-02-08 08:45,0.000965,0.114,17,1,0.5,true,26754,2024-02-08 09:00,0.000962,0.38,0.96,true,true,ABOVE,false
20,2024-02-09 06:45,2024-03-03 07:00,26841,29050,2210,0.000978,0.000974,0.385,0,14.208,23.37,BYPASS,0,0,,,,,,,,,,,,,,,,,,,ABOVE,false
21,2024-03-03 07:15,2024-04-11 15:45,29051,32829,3779,0.004099,0.004056,1.121,0,10.485,34,UP,1,1,29055,2024-03-03 08:15,4,29055,2024-03-03 08:15,0.004081,0.584,4,1,2.28,true,29056,2024-03-03 08:30,0.004445,0,0,true,true,ABOVE,false
22,2024-04-11 16:00,2024-05-07 03:00,32830,35274,2445,0.00691,0.006848,0.835,0,27.119,32.97,DOWN,1,1,32921,2024-04-12 14:45,91,32921,2024-04-12 14:45,0.006853,0.073,91,-1,2.67,true,32922,2024-04-12 15:00,0.00682,3.32,34.06,true,true,ABOVE,false
23,2024-05-07 03:15,2024-07-09 10:30,35275,41352,6078,0.008566,0.008455,1.367,0,10.62,20.19,DOWN,1,1,35295,2024-05-07 08:15,20,35295,2024-05-07 08:15,0.008463,0.074,20,-1,1.97,true,35296,2024-05-07 08:30,0.008383,1.09,3.6,true,true,ABOVE,false
24,2024-07-09 10:45,2024-07-15 16:00,41353,41950,598,0.009286,0.009209,0.848,0,6.983,22.69,DOWN,1,1,41366,2024-07-09 14:00,13,41366,2024-07-09 14:00,0.009276,0.869,13,1,2.23,true,41367,2024-07-09 14:15,0.00913,3.52,3.52,false,false,ABOVE,false
25,2024-07-15 16:15,2024-08-20 07:15,41951,45371,3421,0.009737,0.009626,1.085,0,9.545,23.53,UP,1,1,43679,2024-08-02 16:15,1728,43679,2024-08-02 16:15,0.00972,0.844,1728,-1,0.71,true,43680,2024-08-02 16:30,0.009855,0,4.2,true,true,BELOW,false
26,2024-08-20 07:30,2024-09-14 17:45,45372,47813,2442,0.007844,0.007802,0.514,0,15.224,27.93,DOWN,1,1,45399,2024-08-20 14:15,27,45399,2024-08-20 14:15,0.007834,0.771,27,1,3.13,true,45400,2024-08-20 14:30,0.007787,1.82,1.82,true,true,BELOW,false
27,2024-09-14 18:00,2024-09-23 21:00,47814,48690,877,0.007744,0.007722,0.281,0,9.362,21.99,UP,1,1,47824,2024-09-14 20:30,10,47824,2024-09-14 20:30,0.00774,0.856,10,-1,1.22,true,47825,2024-09-14 20:45,0.007763,0,0,true,true,ABOVE,false
28,2024-09-23 21:15,2024-10-28 20:45,48691,52049,3359,0.00805,0.008031,0.244,0,6.405,20.79,DOWN,1,1,48717,2024-09-24 03:45,26,48717,2024-09-24 03:45,0.008042,0.569,26,1,0.42,true,48718,2024-09-24 04:00,0.008012,0.99,0.99,true,true,ABOVE,false
29,2024-10-28 21:00,2024-11-05 19:30,52050,52812,763,0.008969,0.008964,0.058,0,111.847,88.48,DOWN,1,1,52375,2024-11-01 06:15,325,52375,2024-11-01 06:15,0.008967,0.596,325,-1,0.9,true,52376,2024-11-01 06:30,0.008959,1.41,1.41,true,true,BELOW,false
30,2024-11-05 19:45,2024-11-16 05:45,52813,53813,1001,0.00857,0.008526,0.521,0,7.744,20.14,UP,1,5,52825,2024-11-05 22:45,12,52829,2024-11-05 23:45,0.00856,0.774,16,1,0.61,true,52830,2024-11-06 00:00,0.008643,0,0,true,true,ABOVE,false
31,2024-11-16 06:00,2024-12-31 05:45,53814,58133,4320,0.022656,0.022478,0.815,0,6.134,22.72,DOWN,1,1,54015,2024-11-18 08:15,201,54015,2024-11-18 08:15,0.022526,0.268,201,1,3.15,true,54016,2024-11-18 08:30,0.022245,4.79,9.24,true,true,BELOW,false
32,2024-12-31 06:00,2025-01-10 13:15,58134,59123,990,0.017936,0.017816,0.641,0,36.23,71,UP,1,1,58905,2025-01-08 06:45,771,58905,2025-01-08 06:45,0.017888,0.602,771,-1,3.07,true,58906,2025-01-08 07:00,0.018093,0,0,true,true,OVERLAP,false
33,2025-01-10 13:30,2025-03-19 17:15,59124,65667,6544,0.017936,0.017708,1.32,1,13.324,31.96,DOWN,1,2,59141,2025-01-10 17:45,17,59142,2025-01-10 18:00,0.017748,0.175,18,1,0.79,true,59143,2025-01-10 18:15,0.017691,1.02,1.62,false,true,BELOW,false
34,2025-03-19 17:30,2025-06-16 22:15,65668,74231,8564,0.007367,0.007322,0.616,0,8.725,30.87,UP,1,1,65677,2025-03-19 19:45,9,65677,2025-03-19 19:45,0.007363,0.914,9,1,0.79,true,65678,2025-03-19 20:00,0.007382,0.85,0.85,true,true,ABOVE,false
35,2025-06-16 22:30,2025-08-14 12:15,74232,79855,5624,0.011246,0.011218,0.259,0,22.507,57.45,DOWN,1,1,76435,2025-07-09 21:15,2203,76435,2025-07-09 21:15,0.011242,0.863,2203,1,1.1,true,76436,2025-07-09 21:30,0.0112,1.04,2.91,true,true,ABOVE,false
36,2025-08-14 12:30,2025-08-29 12:15,79856,81295,1440,0.011875,0.011782,0.812,0,18.143,24.51,BYPASS,0,0,,,,,,,,,,,,,,,,,,,BELOW,false
37,2025-08-29 12:30,2025-10-26 21:45,81296,86901,5606,0.00985,0.0098,0.5,0,12.445,31.56,DOWN,1,1,81300,2025-08-29 13:30,4,81300,2025-08-29 13:30,0.009803,0.054,4,-1,2.14,true,81301,2025-08-29 13:45,0.009782,2.14,3.25,false,false,BELOW,false
38,2025-10-26 22:00,2025-11-14 04:15,86902,88655,1754,0.007282,0.007254,0.377,0,19.035,22.2,DOWN,1,1,86941,2025-10-27 07:45,39,86941,2025-10-27 07:45,0.007271,0.604,39,1,1.01,true,86942,2025-10-27 08:00,0.007241,1.67,1.94,false,false,BELOW,false
39,2025-11-14 04:30,2025-11-21 07:15,88656,89339,684,0.005332,0.005301,0.585,0,23.083,75.14,DOWN,1,3,88660,2025-11-14 05:30,4,88662,2025-11-14 06:00,0.005306,0.155,6,-1,0.86,true,88663,2025-11-14 06:15,0.005285,1.45,3.15,true,true,BELOW,false
40,2025-11-21 07:30,2025-12-27 15:45,89340,92829,3490,0.004449,0.004405,1.013,0,9.597,22.23,UP,1,1,89667,2025-11-24 17:15,327,89667,2025-11-24 17:15,0.004442,0.848,327,1,2.98,true,89668,2025-11-24 17:30,0.004451,0,0,true,true,BELOW,false
41,2025-12-27 16:00,2025-12-30 03:00,92830,93066,237,0.004088,0.004077,0.271,0,12.06,22.1,DOWN,1,1,93010,2025-12-29 13:00,180,93010,2025-12-29 13:00,0.004083,0.518,180,-1,0.51,true,93011,2025-12-29 13:15,0.004073,0.61,0.61,true,true,BELOW,false
42,2025-12-30 03:15,2026-01-13 21:45,93067,94485,1419,0.004065,0.004054,0.267,0,15.145,28.53,UP,1,4,93078,2025-12-30 06:00,11,93081,2025-12-30 06:45,0.004058,0.398,14,-1,0.75,true,93082,2025-12-30 07:00,0.004073,0,0,true,true,ABOVE,false
43,2026-01-13 22:00,2026-01-18 22:45,94486,94969,484,0.006171,0.006134,0.585,0,18.746,46.55,DOWN,1,3,94597,2026-01-15 01:45,111,94599,2026-01-15 02:15,0.006151,0.448,113,-1,1,true,94600,2026-01-15 02:30,0.006129,1.85,1.85,false,false,BELOW,false
44,2026-01-18 23:00,2026-02-07 15:45,94970,96861,1892,0.005736,0.00572,0.269,0,18.862,26.81,BYPASS,0,0,,,,,,,,,,,,,,,,,,,BELOW,false
45,2026-02-07 16:00,2026-03-07 13:45,96862,99541,2680,0.003808,0.003792,0.414,0,27.484,40.71,DOWN,1,1,96909,2026-02-08 03:45,47,96909,2026-02-08 03:45,0.003793,0.05,47,1,1.52,true,96910,2026-02-08 04:00,0.003784,0.46,0.53,true,true,BELOW,false
46,2026-03-07 14:00,2026-03-08 21:45,99542,99669,128,0.003355,0.003347,0.242,0,46.393,56.33,BYPASS,0,0,,,,,,,,,,,,,,,,,,,BELOW,false
47,2026-03-08 22:00,2026-03-19 11:45,99670,100685,1016,0.003195,0.003184,0.351,0,16.071,23.59,UP,1,1,99672,2026-03-08 22:30,2,99672,2026-03-08 22:30,0.003191,0.703,2,-1,1.8,true,99673,2026-03-08 22:45,0.003204,0.52,0.52,true,true,ABOVE,false
48,2026-03-19 12:00,2026-03-21 23:30,100686,100924,239,0.003447,0.003441,0.184,0,55.928,95.77,DOWN,1,1,100747,2026-03-20 03:15,61,100747,2026-03-20 03:15,0.003442,0.063,61,-1,1.03,true,100748,2026-03-20 03:30,0.003425,0.94,0.94,true,true,BELOW,false
49,2026-03-21 23:45,2026-03-23 10:45,100925,101065,141,0.003423,0.003418,0.175,0,82.505,146.37,BYPASS,0,0,,,,,,,,,,,,,,,,,,,BELOW,false
50,2026-03-23 11:00,2026-03-27 10:15,101066,101447,382,0.003286,0.003272,0.427,0,51.209,69.41,BYPASS,0,0,,,,,,,,,,,,,,,,,,,ABOVE,false
51,2026-03-27 10:30,2026-04-26 21:15,101448,104371,2924,0.003356,0.003346,0.3,0,20.912,21.09,DOWN,1,1,101542,2026-03-28 10:00,94,101542,2026-03-28 10:00,0.00335,0.323,94,1,3.17,true,101543,2026-03-28 10:15,0.003335,1.15,1.16,false,true,ABOVE,false
52,2026-04-26 21:30,2026-04-29 17:45,104372,104645,274,0.003928,0.003913,0.385,0,12.523,24.03,DOWN,1,1,104402,2026-04-27 05:00,30,104402,2026-04-27 05:00,0.003919,0.416,30,1,2.84,true,104403,2026-04-27 05:15,0.003853,2.74,2.74,false,false,BELOW,false
53,2026-04-29 18:00,2026-05-15 13:15,104646,106163,1518,0.003876,0.003854,0.559,0,9.072,26.26,DOWN,1,1,104660,2026-04-29 21:30,14,104660,2026-04-29 21:30,0.003856,0.062,14,-1,0.24,true,104661,2026-04-29 21:45,0.003842,0.58,1.13,true,true,ABOVE,false
54,2026-05-15 13:30,2026-05-24 19:45,106164,107053,890,0.003995,0.003981,0.354,0,14.717,22.91,BYPASS,0,0,,,,,,,,,,,,,,,,,,,BELOW,false
55,2026-05-24 20:00,2026-05-27 21:15,107054,107347,294,0.00358,0.003574,0.188,0,12.23,32.87,DOWN,1,1,107058,2026-05-24 21:00,4,107058,2026-05-24 21:00,0.003574,0.045,4,-1,13.77,true,107059,2026-05-24 21:15,0.003551,1.66,1.66,false,true,BELOW,false
56,2026-05-27 21:30,2026-06-07 21:45,107348,108405,1058,0.003536,0.003519,0.484,0,17.819,40.62,BYPASS,0,0,,,,,,,,,,,,,,,,,,,BELOW,false
57,2026-06-07 22:00,2026-06-20 04:45,108406,109585,1180,0.002733,0.002718,0.526,0,15.702,22.15,UP,1,4,108574,2026-06-09 16:00,168,108577,2026-06-09 16:45,0.002729,0.713,171,-1,1.06,true,108578,2026-06-09 17:00,0.002755,0,0,true,true,ABOVE,false
58,2026-06-20 05:00,2026-07-01 00:45,109586,110625,1040,0.002835,0.002828,0.259,0,9.717,23.5,UP,1,1,109610,2026-06-20 11:00,24,109610,2026-06-20 11:00,0.002835,0.959,24,1,1.09,true,109611,2026-06-20 11:15,0.002836,0.97,1.39,true,true,BELOW,false
59,2026-07-01 01:00,2026-07-16 07:15,110626,112091,1466,0.002326,0.002321,0.245,0,21.177,26.55,UP,1,1,110631,2026-07-01 02:15,5,110631,2026-07-01 02:15,0.002323,0.411,5,-1,0.52,true,110632,2026-07-01 02:30,0.002329,0.31,3.65,true,true,ABOVE,false
60,2026-07-16 07:30,2026-08-06 03:45,112092,114093,2002,0.002767,0.002757,0.342,0,10.834,21.68,DOWN,1,1,112123,2026-07-16 15:15,31,112123,2026-07-16 15:15,0.002759,0.183,31,-1,1.96,true,112124,2026-07-16 15:30,0.002754,1.65,1.65,false,false,ABOVE,false
61,2026-08-06 04:00,2026-08-08 05:30,114094,114292,199,0.002847,0.002839,0.276,0,9.961,20.66,UP,1,3,114095,2026-08-06 04:15,1,114097,2026-08-06 04:45,0.002844,0.654,3,-1,0.41,true,114098,2026-08-06 05:00,0.00286,0.12,2.54,true,true,,true
