symbol,config,state,cycleLen,crossStart,confStart,xuoiEarly,winBase,pnlBase,pnlConf,pnlStrict,pnlEntryConf,holdConf
XRPUSDT,5,10,-1,288,NGUOC,false,false,1,7.603,-1.487,-3.098,,11
XRPUSDT,5,10,1,70,XUOI,false,true,0,-3.657,-3.163,-3.163,-3.657,33
XRPUSDT,5,10,-1,200,XUOI,false,true,0,-2.523,-3.475,-3.475,-2.523,47
XRPUSDT,5,10,1,215,XUOI,false,true,1,0.087,0.087,0.087,0.087,215
XRPUSDT,5,10,-1,254,NGUOC,false,false,1,2.771,1.932,1.178,,10
XRPUSDT,5,10,1,80,XUOI,false,true,0,-1.833,-1.631,-1.631,-1.833,70
XRPUSDT,5,10,-1,110,XUOI,false,true,1,1.467,2.973,1.467,1.467,99
XRPUSDT,5,10,1,27,XUOI,false,true,0,-4.032,-2.596,-4.178,-4.032,11
XRPUSDT,5,10,-1,36,XUOI,false,true,0,-3.532,-2.55,-2.55,-3.532,20
XRPUSDT,5,10,1,432,XUOI,false,true,1,15.767,-0.234,15.221,15.767,22
XRPUSDT,5,10,-1,109,XUOI,false,true,0,-0.229,-0.229,-0.229,-0.229,109
XRPUSDT,5,10,1,143,NGUOC,false,true,0,-3.102,-0.27,-1.282,-3.386,6
XRPUSDT,5,10,-1,306,XUOI,false,true,0,-2.72,-1.497,-2.72,-2.72,108
XRPUSDT,5,10,1,240,XUOI,false,true,1,4.427,-1.149,5.276,4.427,30
XRPUSDT,5,10,-1,56,XUOI,false,true,0,-3.796,-0.276,-0.276,-3.796,27
XRPUSDT,5,10,1,415,XUOI,false,true,1,22.928,29.135,25.737,22.928,282
XRPUSDT,5,10,-1,206,XUOI,false,true,0,-5.824,-0.682,-2.647,-5.824,185
XRPUSDT,5,10,1,84,XUOI,false,true,0,-6.217,-1.302,-6.41,-6.217,33
XRPUSDT,5,10,-1,119,XUOI,false,true,0,-6.005,-2.493,-4.025,-6.005,24
XRPUSDT,5,10,1,78,XUOI,false,true,0,-4.155,-2.789,-3.377,-4.155,15
XRPUSDT,5,10,-1,101,XUOI,false,true,0,-1.867,-1.867,-1.867,-1.867,101
XRPUSDT,5,10,1,54,XUOI,false,true,0,-2.525,-1.191,-1.191,-2.525,28
XRPUSDT,5,10,-1,287,XUOI,false,true,1,2.721,-0.952,-0.949,2.721,14
XRPUSDT,5,10,1,176,NGUOC,false,false,1,0.779,2.193,2.04,,9
XRPUSDT,5,10,-1,101,XUOI,false,true,0,-3.564,-2.742,-2.742,-3.564,10
XRPUSDT,5,10,1,62,XUOI,false,true,0,-1.758,-1.991,-1.758,-1.758,52
XRPUSDT,5,10,-1,316,NONE,false,false,1,14.435,-0.633,-0.789,,2
XRPUSDT,5,10,1,57,XUOI,false,true,0,-7.123,-4.526,-4.526,-7.123,47
XRPUSDT,5,10,-1,306,XUOI,false,true,1,4.343,-5.792,6.292,4.343,28
XRPUSDT,5,10,1,211,XUOI,false,true,1,0.231,-1.823,-1.682,0.231,32
XRPUSDT,5,10,-1,129,XUOI,false,true,0,-1.431,0.061,-0.435,-1.431,29
XRPUSDT,5,10,1,69,XUOI,false,true,0,-2.496,-0.25,-0.25,-2.496,51
XRPUSDT,5,10,-1,112,XUOI,false,true,0,-3.419,-2.477,-3.932,-3.419,91
XRPUSDT,5,10,1,353,XUOI,false,true,1,10.006,-1.058,-1.058,10.006,32
XRPUSDT,5,10,-1,281,XUOI,false,true,1,4.7,6.697,5.042,4.7,218
XRPUSDT,5,10,1,205,XUOI,false,true,1,0.851,-0.697,2.272,0.851,7
XRPUSDT,5,10,-1,430,XUOI,false,true,1,11.576,1.475,1.039,11.576,47
XRPUSDT,5,10,1,41,XUOI,false,true,0,-4.233,-0.632,-1.727,-4.233,4
XRPUSDT,5,10,-1,201,XUOI,false,true,1,3.526,0.059,-1.507,3.526,60
XRPUSDT,5,10,1,256,NGUOC,false,false,1,23.331,-0.612,0.896,,24
XRPUSDT,5,10,-1,143,NGUOC,false,false,1,5.838,1.806,8.774,,2
XRPUSDT,5,10,1,211,XUOI,false,true,0,-3.621,-1.347,-2.157,-3.621,13
XRPUSDT,5,10,-1,427,XUOI,false,true,1,11.453,-5.023,-5.023,11.453,34
XRPUSDT,5,10,1,458,NGUOC,false,false,1,10.915,-1.446,-1.446,,2
XRPUSDT,5,10,-1,148,XUOI,false,true,1,0.8,2.19,2.475,0.001,41
XRPUSDT,5,10,1,28,XUOI,false,true,0,-2.801,-1.385,-1.664,-2.801,17
XRPUSDT,5,10,-1,114,XUOI,false,true,1,0.756,1.702,0.308,0.756,71
XRPUSDT,5,10,1,138,XUOI,false,true,1,5.725,8.138,6.481,5.725,47
XRPUSDT,5,10,-1,273,XUOI,false,true,0,-0.183,-0.117,-0.183,-0.183,100
XRPUSDT,5,10,1,158,XUOI,false,true,1,0.485,-0.548,1.108,0.485,14
XRPUSDT,5,10,-1,82,XUOI,false,true,0,-2.027,-1.87,-2.027,-2.027,53
XRPUSDT,5,10,1,52,XUOI,false,true,0,-2.51,-1.096,-1.096,-2.51,5
XRPUSDT,5,10,-1,338,XUOI,false,true,1,8.674,0.663,10.884,8.674,49
XRPUSDT,5,10,1,86,XUOI,false,true,0,-4.052,-4.052,-4.052,-4.052,86
XRPUSDT,5,10,-1,132,XUOI,false,true,0,-4.448,-2.084,-1.618,-4.448,4
XRPUSDT,5,10,1,80,XUOI,false,true,0,-4.596,-4.201,-4.201,-4.596,67
XRPUSDT,5,10,-1,45,XUOI,false,true,0,-4.274,-1.451,-1.841,-4.274,10
XRPUSDT,5,10,1,25,XUOI,false,true,0,-6.77,-3.326,-5.479,-6.77,19
XRPUSDT,5,10,-1,135,XUOI,false,true,0,-3.534,-1.172,-1.577,-3.534,79
XRPUSDT,5,10,1,190,XUOI,false,true,0,-0.32,-1.744,-1.744,-0.32,7
XRPUSDT,5,10,-1,151,XUOI,false,true,1,8.381,-0.33,-0.33,8.381,27
XRPUSDT,5,10,1,86,NGUOC,false,false,0,-5.063,-1.209,-4.415,,6
XRPUSDT,5,10,-1,88,XUOI,false,true,0,-9.814,1.031,-9.814,-9.814,37
XRPUSDT,5,10,1,105,XUOI,false,true,0,-2.973,-2.973,-2.973,-2.973,105
XRPUSDT,5,10,-1,88,NGUOC,true,false,0,-3.792,-0.6,-2.318,,2
XRPUSDT,5,10,1,209,XUOI,false,true,1,3.294,5.389,5.369,3.294,123
XRPUSDT,5,10,-1,591,XUOI,false,true,1,0.434,-2.655,-3.671,0.434,51
XRPUSDT,5,10,1,30,NGUOC,false,false,0,-1.521,-0.44,-1.019,,3
XRPUSDT,5,10,-1,60,XUOI,false,true,0,-1.192,-1.027,-1.027,-1.192,43
XRPUSDT,5,10,1,72,XUOI,false,true,0,-1.381,0.519,0.519,-1.381,45
XRPUSDT,5,10,-1,79,XUOI,false,true,0,-3.11,-2.651,-2.651,-3.11,78
XRPUSDT,5,10,1,155,XUOI,false,true,1,2.336,5.931,6.433,2.336,88
XRPUSDT,5,10,-1,46,XUOI,false,true,0,-1.408,0.197,-0.96,-1.408,37
XRPUSDT,5,10,1,241,XUOI,false,true,0,-2.215,-1.504,-1.945,-2.215,174
XRPUSDT,5,10,-1,35,XUOI,false,true,0,-3.158,-3.273,-3.273,-3.158,33
XRPUSDT,5,10,1,226,XUOI,false,true,1,1.497,0.892,0.281,1.497,37
XRPUSDT,5,10,-1,150,XUOI,false,true,1,1.045,3.558,2.89,1.045,81
XRPUSDT,5,10,1,180,XUOI,false,true,0,-1.526,-1.288,-1.526,-1.526,128
XRPUSDT,5,10,-1,353,XUOI,false,true,1,1.657,0.672,0.672,1.657,196
XRPUSDT,5,10,1,75,XUOI,false,true,0,-2.277,-2.481,-2.504,-2.277,64
XRPUSDT,5,10,-1,34,XUOI,false,true,0,-3.438,-1.082,-1.395,-3.438,9
XRPUSDT,5,10,1,312,XUOI,false,true,1,8.474,-0.764,7.068,8.474,12
XRPUSDT,5,10,-1,94,NGUOC,false,false,0,-2.327,-0.315,-0.737,,7
XRPUSDT,5,10,1,271,XUOI,false,true,1,3.997,5.117,5.117,3.997,164
XRPUSDT,5,10,-1,299,XUOI,false,true,1,4.819,3.634,4.823,4.819,117
XRPUSDT,5,10,1,79,XUOI,false,true,0,-1.419,-0.467,-0.797,-1.419,16
XRPUSDT,5,10,-1,65,XUOI,false,true,0,-1.107,-1.107,-1.107,-1.107,65
XRPUSDT,5,10,1,69,XUOI,false,true,0,-2.769,-1.414,-2.873,-2.769,7
XRPUSDT,5,10,-1,107,XUOI,false,true,0,-3.102,-0.916,-1.217,-3.102,17
XRPUSDT,5,10,1,178,XUOI,false,true,0,-2.718,-2.297,-2.297,-2.718,7
XRPUSDT,5,10,-1,238,XUOI,false,true,0,-0.168,0.562,0.562,-0.168,233
XRPUSDT,5,10,1,78,XUOI,false,true,0,-1.621,-0.852,-0.852,-1.621,57
XRPUSDT,5,10,-1,75,XUOI,false,true,0,-1.057,-0.299,-1.72,-1.057,13
XRPUSDT,5,10,1,67,XUOI,false,true,0,-2.146,-0.866,-1.307,-2.146,30
XRPUSDT,5,10,-1,108,XUOI,false,true,0,-0.253,-0.253,-0.253,-0.253,108
XRPUSDT,5,10,1,56,NGUOC,false,true,0,-1.946,-0.021,-0.222,-2.023,2
XRPUSDT,5,10,-1,161,XUOI,false,true,1,3.062,2.085,3.062,3.062,41
XRPUSDT,5,10,1,67,NONE,false,true,0,-1.571,-0.306,-1.131,-2.297,28
XRPUSDT,5,10,-1,57,XUOI,false,true,0,-1.246,-0.803,-1.246,-1.246,31
XRPUSDT,5,10,1,274,XUOI,false,true,1,1.209,-1.967,-2.095,1.209,47
XRPUSDT,5,10,-1,158,XUOI,false,true,1,2.787,4.78,2.787,2.787,122
XRPUSDT,5,10,1,269,XUOI,false,true,1,3.363,5.069,5.069,3.363,239
XRPUSDT,5,10,-1,22,XUOI,false,true,0,-1.764,-1.764,-1.764,-1.764,22
XRPUSDT,5,10,1,236,NONE,false,false,0,-0.537,-0.889,-0.889,,8
XRPUSDT,5,10,-1,235,XUOI,false,true,1,4.068,0.183,4.688,4.068,27
XRPUSDT,5,10,1,32,XUOI,false,true,0,-1.31,-1.31,-1.31,-1.31,32
XRPUSDT,5,10,-1,76,NGUOC,false,false,0,-1.539,-0.547,-1.421,,16
XRPUSDT,5,10,1,159,XUOI,false,true,1,3.861,-0.378,-0.378,3.861,31
XRPUSDT,5,10,-1,635,NGUOC,false,false,1,8.602,1.997,9.687,,29
XRPUSDT,5,10,1,263,XUOI,false,true,1,4.964,4.964,4.964,4.964,263
XRPUSDT,5,10,-1,136,NGUOC,false,false,1,0.651,0.229,0.336,,2
XRPUSDT,5,10,1,239,XUOI,false,true,1,1.565,2.402,1.7,1.565,73
XRPUSDT,5,10,-1,31,XUOI,false,true,0,-2.107,-1.527,-1.527,-2.107,23
XRPUSDT,5,10,1,64,XUOI,false,true,0,-1.005,-1.005,-1.005,-1.005,64
XRPUSDT,5,10,-1,120,NGUOC,false,false,0,-1.529,-0.378,-0.396,,16
XRPUSDT,5,10,1,147,XUOI,false,true,1,0.066,0.347,1.976,0.066,21
XRPUSDT,5,10,-1,205,XUOI,false,true,1,0.551,0.047,0.551,0.551,26
XRPUSDT,5,10,1,608,NGUOC,false,true,1,21.531,2.278,21.531,20.658,144
XRPUSDT,5,10,-1,82,NGUOC,false,false,0,-4.069,-1.137,-2.599,,10
XRPUSDT,5,10,1,157,XUOI,false,true,1,0.96,-0.788,0.96,0.96,37
XRPUSDT,5,10,-1,117,NGUOC,false,false,0,-3.867,-1.095,-2.227,,5
XRPUSDT,5,10,1,230,XUOI,false,true,1,16.84,20.834,19.28,16.84,180
XRPUSDT,5,10,-1,156,XUOI,false,true,0,-1.856,0.045,-1.826,-1.856,133
XRPUSDT,5,10,1,177,XUOI,false,true,0,-0.92,-1.258,-1.258,-0.92,51
XRPUSDT,5,10,-1,381,XUOI,false,true,1,9.555,-2.734,-2.734,9.555,47
XRPUSDT,5,10,1,231,XUOI,false,true,0,-0.277,0.134,1.277,-0.277,50
XRPUSDT,5,10,-1,258,XUOI,false,true,1,0.434,-0.35,0.469,0.434,67
XRPUSDT,5,10,1,27,XUOI,false,true,0,-1.377,-1.377,-1.377,-1.377,27
XRPUSDT,5,10,-1,293,XUOI,false,true,1,6.023,-1.17,2.791,6.023,9
XRPUSDT,5,10,1,190,NGUOC,false,false,1,2.536,0.504,3.602,,27
XRPUSDT,5,10,-1,125,XUOI,false,true,0,-0.291,0.967,0.967,-0.291,93
XRPUSDT,5,10,1,172,XUOI,false,true,1,8.717,8.717,8.717,8.717,172
XRPUSDT,5,10,-1,231,NGUOC,false,false,0,-0.137,-0.735,-1.664,,2
XRPUSDT,5,10,1,67,XUOI,false,true,0,-2.753,-1.728,-2.542,-2.753,34
XRPUSDT,5,10,-1,84,XUOI,false,true,0,-2.315,-0.888,-1.6,-2.315,27
XRPUSDT,5,10,1,162,XUOI,false,true,1,0.151,0.117,0.151,0.151,158
XRPUSDT,5,10,-1,188,XUOI,false,true,1,3.531,5.342,4.068,3.531,130
XRPUSDT,5,10,1,160,XUOI,false,true,0,-1.329,-1.185,-1.329,-1.329,67
XRPUSDT,5,10,-1,73,XUOI,false,true,1,0.703,-0.084,-0.084,0.703,70
XRPUSDT,5,10,1,79,XUOI,false,true,0,-2.36,-0.322,-0.322,-2.36,25
XRPUSDT,5,10,-1,126,XUOI,false,true,0,-0.758,-0.758,-0.758,-0.758,126
XRPUSDT,5,10,1,77,NGUOC,false,false,0,-2.703,-0.521,-1.115,,7
XRPUSDT,5,10,-1,86,XUOI,false,true,0,-4.136,0.515,-4.348,-4.136,47
XRPUSDT,5,10,1,186,XUOI,false,true,0,-0.027,0.56,-0.027,-0.027,161
XRPUSDT,5,10,-1,24,XUOI,false,true,0,-3.293,-1.706,-2.36,-3.293,19
XRPUSDT,5,10,1,45,XUOI,false,true,0,-4.454,-2.776,-2.776,-4.454,4
XRPUSDT,5,10,-1,140,XUOI,false,true,1,0.83,2.011,2.011,0.83,123
XRPUSDT,5,10,1,208,XUOI,false,true,0,-0.225,0.908,-0.577,-0.225,115
XRPUSDT,5,10,-1,209,XUOI,false,true,1,3.546,2.04,3.546,3.546,63
XRPUSDT,5,10,1,71,NGUOC,false,false,0,-1.594,0.24,-1.583,,2
XRPUSDT,5,10,-1,57,XUOI,false,true,0,-0.814,-0.814,-0.814,-0.814,57
XRPUSDT,5,10,1,51,NGUOC,false,false,0,-3.524,-1.362,-3.144,,5
XRPUSDT,5,10,-1,29,XUOI,false,true,0,-3.104,-3.104,-3.104,-3.104,29
XRPUSDT,5,10,1,233,NGUOC,false,false,0,-0.039,-0.713,-0.638,,9
XRPUSDT,5,10,-1,73,XUOI,false,true,0,-1.342,-1.342,-1.342,-1.342,73
XRPUSDT,5,10,1,96,NGUOC,false,false,0,-1.307,-0.66,-0.66,,18
XRPUSDT,5,10,-1,67,XUOI,false,true,0,-0.656,-0.079,-0.068,-0.656,48
XRPUSDT,5,10,1,249,XUOI,false,true,1,4.525,1.399,1.484,4.525,62
XRPUSDT,5,10,-1,82,XUOI,false,true,0,-1.396,0.13,-0.313,-1.396,37
XRPUSDT,5,10,1,334,XUOI,false,true,1,3.302,-0.443,2.63,3.302,94
XRPUSDT,5,10,-1,234,XUOI,false,true,1,1.945,-0.864,2.728,1.945,4
XRPUSDT,5,10,1,96,XUOI,false,true,0,-0.701,0.151,0.22,-0.701,33
XRPUSDT,5,10,-1,46,XUOI,false,true,0,-2.724,-0.519,-0.572,-2.724,4
XRPUSDT,5,10,1,115,XUOI,false,true,0,-1.346,-0.443,-1.097,-1.346,27
XRPUSDT,5,10,-1,203,XUOI,false,true,1,1.305,1.177,1.217,1.305,113
XRPUSDT,5,10,1,18,XUOI,false,true,0,-1.266,-1.189,-1.189,-1.266,12
XRPUSDT,5,10,-1,292,XUOI,false,true,1,3.137,-0.426,-0.577,3.137,12
XRPUSDT,5,10,1,64,XUOI,false,true,0,-0.537,-0.537,-0.537,-0.537,64
XRPUSDT,5,10,-1,261,NGUOC,false,true,1,2.517,0.26,3.384,1.883,2
XRPUSDT,5,10,1,243,XUOI,false,true,1,1.639,-0.326,-0.527,1.639,48
XRPUSDT,5,10,-1,93,XUOI,false,true,0,-2.735,-0.699,-0.946,-2.735,15
XRPUSDT,5,10,1,288,XUOI,false,true,1,2.561,-0.083,0.894,2.561,36
XRPUSDT,5,10,-1,76,XUOI,false,true,0,-0.283,0.376,0.376,-0.283,70
XRPUSDT,5,10,1,59,XUOI,false,true,0,-1.325,0.405,0.405,-1.325,22
XRPUSDT,5,10,-1,86,XUOI,false,true,0,-2.473,-1.001,-1.552,-2.473,26
XRPUSDT,5,10,1,62,XUOI,false,true,0,-1.97,-2.089,-2.089,-1.97,57
XRPUSDT,5,10,-1,140,XUOI,false,true,1,1.621,-1.013,-1.013,1.621,20
XRPUSDT,5,10,1,29,XUOI,false,true,0,-1.831,-1.524,-1.831,-1.831,25
XRPUSDT,5,10,-1,343,XUOI,false,true,1,12.287,1.214,0.548,12.287,80
XRPUSDT,5,10,1,146,XUOI,false,true,1,1.782,1.782,1.782,1.782,146
XRPUSDT,5,10,-1,369,NGUOC,false,false,1,8.691,0.44,1.093,,2
XRPUSDT,5,10,1,304,NGUOC,false,false,1,4.73,0.398,1.65,,16
XRPUSDT,5,10,-1,44,XUOI,false,true,0,-4.496,-2.671,-2.671,-4.496,41
XRPUSDT,5,10,1,44,XUOI,false,true,0,-3.991,-3.114,-3.3,-3.991,27
XRPUSDT,5,10,-1,118,XUOI,false,true,1,0.272,1.089,0.445,0.272,35
XRPUSDT,5,10,1,535,XUOI,false,true,1,7.477,9.146,8.255,7.477,376
XRPUSDT,5,10,-1,245,XUOI,false,true,1,3.736,-1.653,-2.487,3.736,36
XRPUSDT,5,10,1,229,NGUOC,false,true,0,-0.213,0.913,-0.184,-1.214,3
XRPUSDT,5,10,-1,281,XUOI,false,true,1,7.992,-1.429,-1.429,7.992,13
XRPUSDT,5,10,1,82,XUOI,false,true,0,-2.084,0.065,-0.547,-2.084,59
XRPUSDT,5,10,-1,104,XUOI,false,true,0,-0.948,0.748,-0.517,-0.948,49
XRPUSDT,5,10,1,88,XUOI,false,true,0,-2.176,-0.803,-1.08,-2.176,53
XRPUSDT,5,10,-1,103,XUOI,false,true,0,-2.99,-2.99,-2.99,-2.99,103
XRPUSDT,5,10,1,153,NONE,false,true,1,6.308,-0.73,9.749,5.828,5
XRPUSDT,5,10,-1,124,XUOI,false,true,1,0.635,0.635,0.635,0.635,124
XRPUSDT,5,10,1,8,NGUOC,false,false,0,-4.363,-1.357,-1.357,,3
XRPUSDT,5,10,-1,45,XUOI,false,true,0,-4.333,-4.333,-4.333,-4.333,45
XRPUSDT,5,10,1,58,NGUOC,false,false,0,-4.986,0.146,-0.157,,2
XRPUSDT,5,10,-1,337,XUOI,false,true,1,4.621,2.116,3.643,4.621,48
XRPUSDT,5,10,1,39,XUOI,false,true,0,-2.379,0.073,-0.534,-2.379,24
XRPUSDT,5,10,-1,108,XUOI,false,true,0,-2.189,0.779,-0.485,-2.189,48
XRPUSDT,5,10,1,42,XUOI,false,true,0,-3.903,-0.753,-1.626,-3.903,10
XRPUSDT,5,10,-1,86,XUOI,false,true,0,-0.114,-0.114,-0.114,-0.114,86
XRPUSDT,5,10,1,54,NGUOC,false,false,0,-4.972,-0.424,-0.663,,15
XRPUSDT,5,10,-1,228,XUOI,false,true,1,1.882,-0.701,2.672,1.882,36
XRPUSDT,5,10,1,263,XUOI,false,true,1,8.524,1.053,2.205,8.524,24
XRPUSDT,5,10,-1,91,NGUOC,false,false,0,-3.979,-1.705,-2.216,,5
XRPUSDT,5,10,1,79,XUOI,false,true,0,-2.955,-2.955,-2.955,-2.955,79
XRPUSDT,5,10,-1,26,NGUOC,false,false,0,-2.454,-0.894,-2.454,,7
XRPUSDT,5,10,1,23,XUOI,false,true,0,-2.667,-0.827,-2.667,-2.667,7
XRPUSDT,5,10,-1,29,XUOI,false,true,0,-3.225,-3.184,-3.184,-3.225,28
XRPUSDT,5,10,1,92,XUOI,false,true,0,-2.847,-1.761,-2.128,-2.847,8
XRPUSDT,5,10,-1,35,XUOI,false,true,0,-1.943,-0.431,-1.263,-1.943,7
XRPUSDT,5,10,1,124,XUOI,false,true,0,-2.837,-0.814,-0.814,-2.837,39
XRPUSDT,5,10,-1,154,XUOI,false,true,1,2.511,3.982,3.367,2.511,141
XRPUSDT,5,10,1,179,XUOI,false,true,1,3.623,4.139,4.259,3.623,96
XRPUSDT,5,10,-1,258,XUOI,false,true,1,3.99,3.595,2.869,3.99,105
XRPUSDT,5,10,1,43,XUOI,false,true,0,-3.114,-2.137,-3.114,-3.114,18
XRPUSDT,5,10,-1,15,XUOI,false,true,0,-4.994,-2.552,-2.552,-4.994,6
XRPUSDT,5,10,1,139,XUOI,false,true,0,-2.44,-1.018,-1.018,-2.44,83
XRPUSDT,5,10,-1,44,XUOI,false,true,0,-3.175,-2.581,-2.581,-3.175,43
XRPUSDT,5,10,1,67,XUOI,false,true,0,-3.459,-2.18,-3.459,-3.459,19
XRPUSDT,5,10,-1,203,XUOI,false,true,1,1.73,-0.62,-0.62,1.73,5
XRPUSDT,5,10,1,18,XUOI,false,true,0,-3.34,-2.18,-2.18,-3.34,17
XRPUSDT,5,10,-1,59,XUOI,false,true,0,-2.056,-1.005,-2.106,-2.056,10
XRPUSDT,5,10,1,111,XUOI,false,true,0,-1.067,0.063,-0.682,-1.067,25
XRPUSDT,5,10,-1,200,XUOI,false,true,1,3.997,0.697,0.533,3.997,41
XRPUSDT,5,10,1,121,XUOI,false,true,0,-3.676,-2.944,-3.676,-3.676,117
XRPUSDT,5,10,-1,74,XUOI,false,true,0,-2.162,-1.608,-2.162,-2.162,72
XRPUSDT,5,10,1,27,XUOI,false,true,0,-4.617,-1.29,-1.29,-4.617,16
XRPUSDT,5,10,-1,49,XUOI,false,true,0,-2.547,-2.547,-2.547,-2.547,49
XRPUSDT,5,10,1,216,NGUOC,false,false,1,2.229,0.917,0.309,,18
XRPUSDT,5,10,-1,89,XUOI,false,true,0,-1.922,-0.924,-0.924,-1.922,37
XRPUSDT,5,10,1,36,XUOI,false,true,0,-2.038,-0.405,-2.038,-2.038,12
XRPUSDT,5,10,-1,325,XUOI,false,true,1,1.163,1.384,1.384,1.163,264
XRPUSDT,5,10,1,36,XUOI,false,true,0,-2.277,-2.491,-2.491,-2.277,34
XRPUSDT,5,10,-1,121,NONE,false,true,0,-1.45,-0.683,-1.037,-1.627,18
XRPUSDT,5,10,1,152,XUOI,false,true,0,-0.014,-0.496,-0.496,-0.014,81
XRPUSDT,5,10,-1,118,XUOI,false,true,0,-1.294,-0.708,-0.783,-1.294,13
XRPUSDT,5,10,1,92,XUOI,false,true,0,-1.288,-1.123,-1.16,-1.288,88
XRPUSDT,5,10,-1,78,XUOI,false,true,0,-0.588,0.035,-0.008,-0.588,32
XRPUSDT,5,10,1,501,XUOI,false,true,1,22.879,28.12,26.986,22.879,460
XRPUSDT,5,10,-1,571,XUOI,false,true,1,7.941,-0.702,7.656,7.941,22
XRPUSDT,5,10,1,237,XUOI,false,true,1,0.325,0.913,0.76,0.325,176
XRPUSDT,5,10,-1,248,XUOI,false,true,1,0.442,-1.553,-1.553,0.442,27
XRPUSDT,5,10,1,39,XUOI,false,true,0,-1.242,-0.249,-1.102,-1.242,11
XRPUSDT,5,10,-1,152,XUOI,false,true,1,1.358,-0.368,-0.378,1.358,13
XRPUSDT,5,10,1,41,NGUOC,false,false,0,-2.821,-0.641,-1.5,,15
XRPUSDT,5,10,-1,146,XUOI,false,true,1,0.385,2.514,1.891,0.385,86
XRPUSDT,5,10,1,92,XUOI,false,true,0,-1.745,-4.132,-4.132,-1.745,5
XRPUSDT,5,10,-1,110,NGUOC,false,false,0,-2.007,-0.288,-0.44,,2
XRPUSDT,5,10,1,126,XUOI,false,true,0,-2.364,-1.778,-1.881,-2.364,109
XRPUSDT,5,10,-1,120,XUOI,false,true,1,1.233,0.693,1.233,1.233,107
XRPUSDT,5,10,1,119,NGUOC,false,true,0,-0.196,-0.217,0.192,-0.834,9
XRPUSDT,5,10,-1,34,XUOI,false,true,0,-1.749,-1.472,-1.472,-1.749,11
XRPUSDT,5,10,1,115,XUOI,false,true,0,-2.053,-0.899,-1.045,-2.053,14
XRPUSDT,5,10,-1,444,XUOI,false,true,1,12.428,12.364,12.166,12.428,276
XRPUSDT,5,10,1,92,XUOI,false,true,0,-3.312,-3.665,-3.665,-3.312,85
XRPUSDT,5,10,-1,268,XUOI,false,true,1,14.01,-1.847,-1.847,14.01,16
XRPUSDT,5,10,1,93,NGUOC,false,false,1,2.219,6.213,4.735,,12
XRPUSDT,5,10,-1,108,XUOI,false,true,0,-4.915,-2.044,-2.044,-4.915,6
XRPUSDT,5,10,1,80,XUOI,false,true,0,-4.51,-2.616,-2.63,-4.51,31
XRPUSDT,5,10,-1,30,XUOI,false,true,0,-2.706,-3.227,-2.706,-2.706,23
XRPUSDT,5,10,1,78,XUOI,false,true,0,-3.171,-2.393,-2.393,-3.171,54
XRPUSDT,5,10,-1,299,XUOI,false,true,0,-0.235,-0.875,0.206,-0.235,15
XRPUSDT,5,10,1,187,XUOI,false,true,1,8.307,8.307,8.307,8.307,187
XRPUSDT,5,10,-1,266,NGUOC,false,true,1,2.783,4.884,3.521,1.675,198
XRPUSDT,5,10,1,38,XUOI,false,true,0,-2.614,-2.614,-2.614,-2.614,38
XRPUSDT,5,10,-1,242,XUOI,false,true,1,0.705,1.268,0.567,0.705,47
XRPUSDT,5,10,1,89,XUOI,false,true,0,-0.876,0.362,-0.219,-0.876,62
XRPUSDT,5,10,-1,119,XUOI,false,true,1,1.934,2.117,1.681,1.934,66
XRPUSDT,5,10,1,37,XUOI,false,true,0,-3.12,-0.839,-1.176,-3.12,14
XRPUSDT,5,10,-1,117,XUOI,false,true,0,-2.654,-2.654,-2.654,-2.654,117
XRPUSDT,5,10,1,158,XUOI,false,true,1,0.458,5.384,2.906,0.458,85
XRPUSDT,5,10,-1,204,XUOI,false,true,1,2.722,-1.795,4.546,2.722,60
XRPUSDT,5,10,1,86,XUOI,false,true,1,0.172,0.4,0.172,0.172,85
XRPUSDT,5,10,-1,88,XUOI,false,true,0,-2.322,0.748,0.075,-2.322,27
XRPUSDT,5,10,1,69,XUOI,false,true,0,-4.502,-4.502,-4.502,-4.502,69
XRPUSDT,5,10,-1,97,XUOI,false,true,0,-4.179,-1.331,-1.331,-4.179,14
XRPUSDT,5,10,1,150,XUOI,false,true,0,-0.906,-1.202,-1.202,-0.906,125
XRPUSDT,5,10,-1,381,NONE,false,true,1,2.238,-0.043,3.162,2.009,36
XRPUSDT,5,10,1,120,XUOI,false,true,1,0.337,-0.595,0.337,0.337,4
XRPUSDT,5,10,-1,179,NGUOC,false,false,0,-2.125,-0.485,-1.181,,3
XRPUSDT,5,10,1,94,XUOI,false,true,0,-1,-0.979,-1,-1,84
XRPUSDT,5,10,-1,97,XUOI,false,true,0,-0.845,-0.53,-0.544,-0.845,19
XRPUSDT,5,10,1,335,XUOI,false,true,1,5.796,2.048,6.784,5.796,105
XRPUSDT,5,10,-1,482,XUOI,false,true,1,4.674,2.623,1.568,4.674,126
XRPUSDT,5,10,1,102,XUOI,false,true,0,-1.652,0.279,-0.437,-1.652,40
XRPUSDT,5,10,-1,41,XUOI,false,true,0,-1.579,-1.579,-1.579,-1.579,41
XRPUSDT,5,10,1,116,NGUOC,false,false,0,-1.548,-0.354,-1.138,,9
XRPUSDT,5,10,-1,227,XUOI,false,true,1,3.161,3.111,3.111,3.161,226
XRPUSDT,5,10,1,47,XUOI,false,true,0,-1.043,-0.241,-0.568,-1.043,16
