symbol,config,state,cycleLen,crossStart,confStart,xuoiEarly,winBase,pnlBase,pnlConf,pnlStrict,pnlEntryConf,holdConf
XRPUSDT,15,10,1,32,NGUOC,false,false,0,-4.211,0.147,-2.976,,6
XRPUSDT,15,10,-1,119,XUOI,false,true,0,-0.475,-0.475,-0.475,-0.475,119
XRPUSDT,15,10,1,134,NGUOC,false,false,0,-0.216,0.179,0.063,,20
XRPUSDT,15,10,-1,54,XUOI,false,true,0,-4.358,-4.078,-4.358,-4.358,44
XRPUSDT,15,10,1,653,XUOI,false,true,1,3.765,-0.726,-1.061,3.765,25
XRPUSDT,15,10,-1,322,XUOI,false,true,1,1.773,1.106,0.869,1.773,140
XRPUSDT,15,10,1,114,XUOI,false,true,0,-1.027,-1.027,-1.027,-1.027,114
XRPUSDT,15,10,-1,145,NONE,false,true,0,-2.054,-0.841,-0.819,-2.537,11
XRPUSDT,15,10,1,275,XUOI,false,true,1,2.519,0.494,0.494,2.519,117
XRPUSDT,15,10,-1,122,XUOI,false,true,0,-3.872,-1.429,-1.386,-3.872,19
XRPUSDT,15,10,1,361,XUOI,false,true,1,12.581,4.977,4.977,12.581,105
XRPUSDT,15,10,-1,185,NGUOC,false,false,1,3.943,-0.449,-1.68,,7
XRPUSDT,15,10,1,149,XUOI,false,true,1,3.226,4.755,4.869,3.226,75
XRPUSDT,15,10,-1,153,XUOI,false,true,0,-3.96,-2.976,-4.071,-3.96,11
XRPUSDT,15,10,1,189,XUOI,false,true,1,0.239,0.239,0.239,0.239,189
XRPUSDT,15,10,-1,88,XUOI,false,true,0,-4.797,-3.536,-5.217,-4.797,72
XRPUSDT,15,10,1,264,XUOI,false,true,1,3.145,-4.882,-5.941,3.145,42
XRPUSDT,15,10,-1,92,NGUOC,false,false,0,-1.718,3.285,0.478,,12
XRPUSDT,15,10,1,261,XUOI,false,true,1,50.824,50.824,50.824,50.824,261
XRPUSDT,15,10,-1,123,NGUOC,false,false,0,-8.507,1.009,-7.761,,2
XRPUSDT,15,10,1,564,XUOI,false,true,1,68.034,36.991,68.034,68.034,354
XRPUSDT,15,10,-1,425,NGUOC,false,false,1,14.718,-4.146,-8.238,,7
XRPUSDT,15,10,1,57,NGUOC,false,false,0,-8.737,-1.24,-1.24,,29
XRPUSDT,15,10,-1,114,XUOI,false,true,0,-10.458,-10.458,-10.458,-10.458,114
XRPUSDT,15,10,1,109,NGUOC,false,false,0,-9.828,-4.36,-3.55,,6
XRPUSDT,15,10,-1,353,XUOI,false,true,1,13.026,-7.84,-7.84,13.026,71
XRPUSDT,15,10,1,24,XUOI,false,true,0,-11.75,-9.025,-9.025,-11.75,22
XRPUSDT,15,10,-1,25,XUOI,false,true,0,-17.426,-15.453,-17.426,-17.426,13
XRPUSDT,15,10,1,214,XUOI,false,true,1,18.072,18.072,18.072,18.072,214
XRPUSDT,15,10,-1,172,NGUOC,false,false,0,-7.538,-4.17,-5.221,,8
XRPUSDT,15,10,1,213,XUOI,false,true,1,9.107,9.107,9.107,9.107,213
XRPUSDT,15,10,-1,91,NGUOC,false,false,0,-3.686,-1.417,-1.758,,3
XRPUSDT,15,10,1,34,XUOI,false,true,0,-3.678,-1.429,-2.628,-3.678,5
XRPUSDT,15,10,-1,173,XUOI,false,true,0,-0.126,-0.126,-0.126,-0.126,173
XRPUSDT,15,10,1,154,NGUOC,false,false,0,-1.271,-2.996,-0.405,,15
XRPUSDT,15,10,-1,287,XUOI,false,true,0,-2.474,-2.474,-2.474,-2.474,287
XRPUSDT,15,10,1,68,NGUOC,false,false,0,-4.719,2.801,0.237,,22
XRPUSDT,15,10,-1,119,XUOI,false,true,0,-3.843,0.684,-2.728,-3.843,85
XRPUSDT,15,10,1,57,XUOI,false,true,0,-6.603,-6.27,-6.27,-6.603,39
XRPUSDT,15,10,-1,166,XUOI,false,true,1,1.081,1.081,1.081,1.081,166
XRPUSDT,15,10,1,231,NGUOC,false,false,1,3.344,-0.208,-2.066,,19
XRPUSDT,15,10,-1,70,NGUOC,false,false,0,-6.161,2.044,-5.536,,13
XRPUSDT,15,10,1,160,XUOI,false,true,0,-4.49,-4.49,-4.49,-4.49,160
XRPUSDT,15,10,-1,494,NGUOC,false,false,1,43.304,3.603,17.538,,2
XRPUSDT,15,10,1,270,NGUOC,false,false,1,12.504,-0.369,8.841,,26
XRPUSDT,15,10,-1,36,XUOI,false,true,0,-8.592,-8.592,-8.592,-8.592,36
XRPUSDT,15,10,1,51,NGUOC,false,false,0,-4.991,-0.817,-4.991,,14
XRPUSDT,15,10,-1,216,XUOI,false,true,1,8.214,8.214,8.214,8.214,216
XRPUSDT,15,10,1,243,NGUOC,false,false,1,13.432,3.32,-0.408,,21
XRPUSDT,15,10,-1,95,XUOI,false,true,0,-4.968,-4.204,-6.149,-4.968,48
XRPUSDT,15,10,1,122,XUOI,false,true,0,-4.154,-3.892,-3.892,-4.154,121
XRPUSDT,15,10,-1,120,XUOI,false,true,0,-0.231,-0.231,-0.231,-0.231,120
XRPUSDT,15,10,1,14,NGUOC,false,false,0,-3.641,-0.242,-0.97,,2
XRPUSDT,15,10,-1,150,XUOI,false,true,0,-1.763,-1.763,-1.763,-1.763,150
XRPUSDT,15,10,1,65,NGUOC,false,false,0,-2.944,-0.855,-1.652,,17
XRPUSDT,15,10,-1,113,XUOI,false,true,1,6.43,6.43,6.43,6.43,113
XRPUSDT,15,10,1,169,NGUOC,false,false,0,-0.443,-1.987,-1.987,,12
XRPUSDT,15,10,-1,297,XUOI,false,true,1,1.519,1.519,1.519,1.519,297
XRPUSDT,15,10,1,182,NGUOC,false,false,1,0.882,2.215,1.607,,10
XRPUSDT,15,10,-1,146,XUOI,false,true,1,1.204,1.204,1.204,1.204,146
XRPUSDT,15,10,1,56,NGUOC,false,false,0,-3.008,-0.509,-1.28,,9
XRPUSDT,15,10,-1,297,XUOI,false,true,1,8.99,8.99,8.99,8.99,297
XRPUSDT,15,10,1,31,NGUOC,false,false,0,-4.05,2.099,-4.05,,7
XRPUSDT,15,10,-1,203,XUOI,false,true,1,14.058,14.361,14.058,14.058,201
XRPUSDT,15,10,1,203,XUOI,false,true,1,0.536,-5.422,0.536,0.536,53
XRPUSDT,15,10,-1,161,NGUOC,false,true,1,2.954,-0.519,2.954,1.272,10
XRPUSDT,15,10,1,67,NGUOC,false,false,0,-4.637,-0.979,-4.637,,17
XRPUSDT,15,10,-1,19,XUOI,false,true,0,-6.553,-5.289,-5.289,-6.553,17
XRPUSDT,15,10,1,217,XUOI,false,true,1,4.837,4.837,4.837,4.837,217
XRPUSDT,15,10,-1,74,NGUOC,false,false,0,-3.611,-1.907,-3.611,,10
XRPUSDT,15,10,1,36,XUOI,false,true,0,-6.491,-6.193,-6.193,-6.491,30
XRPUSDT,15,10,-1,186,XUOI,false,true,1,0.763,0.763,0.763,0.763,186
XRPUSDT,15,10,1,175,NGUOC,false,true,1,0.834,-0.278,-0.278,0.834,59
XRPUSDT,15,10,-1,107,NGUOC,false,true,1,0.37,0.209,-0.218,-0.515,25
XRPUSDT,15,10,1,40,XUOI,false,true,0,-2.138,-2.404,-2.404,-2.138,18
XRPUSDT,15,10,-1,285,NONE,false,true,1,4.322,-0.417,-0.568,4.163,33
XRPUSDT,15,10,1,107,XUOI,false,true,0,-4.426,-4.566,-4.566,-4.426,106
XRPUSDT,15,10,-1,91,XUOI,false,true,0,-3.444,-1.253,-1.236,-3.444,17
XRPUSDT,15,10,1,94,XUOI,false,true,0,-0.714,-0.714,-0.714,-0.714,94
XRPUSDT,15,10,-1,195,XUOI,false,true,1,1.303,-0.61,-1.727,1.303,31
XRPUSDT,15,10,1,79,XUOI,false,true,0,-3.27,-1.782,-2.154,-3.27,60
XRPUSDT,15,10,-1,246,XUOI,false,true,0,-0.133,-2.729,-2.729,-0.133,51
XRPUSDT,15,10,1,51,XUOI,false,true,0,-3.842,-1.771,-3.842,-3.842,17
XRPUSDT,15,10,-1,248,XUOI,false,true,1,5.01,-2.161,-2.161,5.01,29
XRPUSDT,15,10,1,241,XUOI,false,true,1,5.719,5.719,5.719,5.719,241
XRPUSDT,15,10,-1,24,NGUOC,false,false,0,-4.004,-1.505,-3.951,,11
XRPUSDT,15,10,1,154,XUOI,false,true,0,-1.347,-1.347,-1.347,-1.347,154
XRPUSDT,15,10,-1,45,NGUOC,false,false,0,-3.717,-0.739,-2.052,,16
XRPUSDT,15,10,1,83,XUOI,false,true,1,1.159,1.159,1.159,1.159,83
XRPUSDT,15,10,-1,63,NGUOC,false,false,0,-4.476,-2.047,-2.899,,12
XRPUSDT,15,10,1,277,XUOI,false,true,1,11.18,8.056,11.18,11.18,145
XRPUSDT,15,10,-1,42,NGUOC,false,false,0,-3.461,0.382,-2.401,,27
XRPUSDT,15,10,1,201,XUOI,false,true,0,-1.808,-1.808,-1.808,-1.808,201
XRPUSDT,15,10,-1,33,NGUOC,false,true,0,-6.224,-7.563,-7.563,-6.224,30
XRPUSDT,15,10,1,76,XUOI,false,true,0,-3.729,-3.386,-3.689,-3.729,54
XRPUSDT,15,10,-1,144,XUOI,false,true,1,1.311,3.174,2.75,1.311,134
XRPUSDT,15,10,1,79,XUOI,false,true,0,-1.071,-1.071,-1.071,-1.071,79
XRPUSDT,15,10,-1,47,NGUOC,false,false,0,-3.275,-0.536,-0.536,,11
XRPUSDT,15,10,1,267,XUOI,false,true,1,6.381,6.381,6.381,6.381,267
XRPUSDT,15,10,-1,70,NGUOC,false,false,0,-4.404,-1.295,-2.914,,15
XRPUSDT,15,10,1,308,XUOI,false,true,1,17.365,17.365,17.365,17.365,308
XRPUSDT,15,10,-1,63,NGUOC,false,false,0,-8.406,-1.746,-8.469,,12
XRPUSDT,15,10,1,319,XUOI,false,true,1,18.121,18.121,18.121,18.121,319
XRPUSDT,15,10,-1,204,NGUOC,false,false,1,3.342,-2.031,5.946,,17
XRPUSDT,15,10,1,296,XUOI,false,true,1,2.703,2.703,2.703,2.703,296
XRPUSDT,15,10,-1,124,NGUOC,false,false,0,-2.863,-1.148,-3.342,,9
XRPUSDT,15,10,1,93,XUOI,false,true,0,-2.046,-2.046,-2.046,-2.046,93
XRPUSDT,15,10,-1,339,NGUOC,false,false,1,6.256,-0.669,-2.221,,6
XRPUSDT,15,10,1,149,XUOI,false,true,0,-2.103,-1.937,-1.937,-2.103,147
XRPUSDT,15,10,-1,240,XUOI,false,true,0,-5.094,-1.451,-1.726,-5.094,12
XRPUSDT,15,10,1,388,XUOI,false,true,1,2.079,2.079,2.079,2.079,388
XRPUSDT,15,10,-1,89,NGUOC,false,false,0,-3.847,0.125,-1.56,,2
XRPUSDT,15,10,1,166,XUOI,false,true,1,0.783,7.041,7.041,0.783,128
XRPUSDT,15,10,-1,259,XUOI,false,true,1,8.749,14.328,14.328,8.749,151
XRPUSDT,15,10,1,35,XUOI,false,true,0,-11.845,-11.134,-13.339,-11.845,25
XRPUSDT,15,10,-1,108,XUOI,false,true,0,-1.304,-0.541,-0.541,-1.304,97
XRPUSDT,15,10,1,155,XUOI,false,true,0,-3.152,-1.808,-1.808,-3.152,28
XRPUSDT,15,10,-1,171,XUOI,false,true,0,-1.72,-2.357,-2.357,-1.72,39
XRPUSDT,15,10,1,182,XUOI,false,true,1,0.231,0.231,0.231,0.231,182
XRPUSDT,15,10,-1,138,NGUOC,false,false,0,-0.866,0.269,0.823,,2
XRPUSDT,15,10,1,87,XUOI,false,true,0,-1.7,-1.765,-1.7,-1.7,55
XRPUSDT,15,10,-1,309,XUOI,false,true,1,12.436,-0.941,-1.11,12.436,10
XRPUSDT,15,10,1,190,NGUOC,false,false,1,0.559,-1.12,0.559,,3
XRPUSDT,15,10,-1,216,XUOI,false,true,0,-1.902,-1.902,-1.902,-1.902,216
XRPUSDT,15,10,1,107,NGUOC,false,false,0,-0.999,-0.481,-1.115,,6
XRPUSDT,15,10,-1,173,XUOI,false,true,0,-3.56,0.198,0.049,-3.56,16
XRPUSDT,15,10,1,440,XUOI,false,true,1,6.951,-4.582,5.068,6.951,27
XRPUSDT,15,10,-1,138,XUOI,false,true,0,-3.293,-3.583,-3.583,-3.293,132
XRPUSDT,15,10,1,76,XUOI,false,true,0,-5.271,-3.384,-3.384,-5.271,74
XRPUSDT,15,10,-1,23,XUOI,false,true,0,-4.929,-4.423,-4.423,-4.929,18
XRPUSDT,15,10,1,421,XUOI,false,true,1,5.634,-1.443,-1.443,5.634,40
XRPUSDT,15,10,-1,282,XUOI,false,true,1,1.326,1.326,1.326,1.326,282
XRPUSDT,15,10,1,305,NGUOC,false,false,1,0.033,-0.073,-0.463,,23
XRPUSDT,15,10,-1,312,XUOI,false,true,1,2.636,4.172,3.042,2.636,168
XRPUSDT,15,10,1,122,XUOI,false,true,1,0.69,0.69,0.69,0.69,122
XRPUSDT,15,10,-1,353,NGUOC,false,true,1,1.689,0.682,-0.136,0.064,25
XRPUSDT,15,10,1,195,NGUOC,false,false,0,-1.684,-0.127,-0.482,,2
XRPUSDT,15,10,-1,99,XUOI,false,true,0,-6.451,-0.677,-0.677,-6.451,85
XRPUSDT,15,10,1,431,XUOI,false,true,1,1.436,-2.343,-2.343,1.436,41
XRPUSDT,15,10,-1,59,NGUOC,false,false,0,-2.368,-0.201,-1.036,,4
XRPUSDT,15,10,1,227,XUOI,false,true,1,5.824,5.824,5.824,5.824,227
XRPUSDT,15,10,-1,231,NGUOC,false,false,1,1.113,-1.109,-1.924,,2
XRPUSDT,15,10,1,276,XUOI,false,true,1,6.022,6.065,7.271,6.022,129
XRPUSDT,15,10,-1,42,XUOI,false,true,0,-4.853,-1.91,-1.91,-4.853,38
XRPUSDT,15,10,1,32,XUOI,false,true,0,-6.497,-6.247,-6.247,-6.497,31
XRPUSDT,15,10,-1,400,XUOI,false,true,0,-1.86,-0.588,-0.85,-1.86,347
XRPUSDT,15,10,1,63,XUOI,false,true,0,-1.271,-1.562,-1.271,-1.271,58
XRPUSDT,15,10,-1,229,XUOI,false,true,1,4.625,3.927,3.927,4.625,227
XRPUSDT,15,10,1,51,XUOI,false,true,0,-5.387,-3.681,-5.387,-5.387,28
XRPUSDT,15,10,-1,97,XUOI,false,true,0,-2.083,-2.083,-2.083,-2.083,97
XRPUSDT,15,10,1,102,XUOI,false,true,0,-1.361,-2.042,-2.042,-1.361,96
XRPUSDT,15,10,-1,29,XUOI,false,true,0,-2.383,-2.029,-2.029,-2.383,7
XRPUSDT,15,10,1,42,XUOI,false,true,0,-1.986,-1.102,-2.004,-1.986,9
XRPUSDT,15,10,-1,238,XUOI,false,true,1,1.504,1.868,1.868,1.504,191
XRPUSDT,15,10,1,49,XUOI,false,true,0,-1.672,-0.45,-1.672,-2.062,16
XRPUSDT,15,10,-1,107,XUOI,false,true,0,-1.847,-1.847,-1.847,-1.847,107
XRPUSDT,15,10,1,64,NONE,false,true,0,-2.434,-0.185,-0.869,-2.767,26
XRPUSDT,15,10,-1,262,XUOI,false,true,1,6.756,8.628,8.365,6.756,215
XRPUSDT,15,10,1,292,XUOI,false,true,1,4.188,4.188,4.188,4.188,292
XRPUSDT,15,10,-1,278,NGUOC,false,false,1,15.254,2.88,15.254,,15
XRPUSDT,15,10,1,75,NGUOC,false,false,0,-5.582,-1.196,-1.196,,15
XRPUSDT,15,10,-1,124,XUOI,false,true,0,-4.431,-4.646,-4.646,-4.431,122
XRPUSDT,15,10,1,313,XUOI,false,true,1,2.159,-1.127,-2.057,2.159,86
XRPUSDT,15,10,-1,248,NGUOC,false,true,0,-0.277,-0.006,-1.574,-1.824,27
XRPUSDT,15,10,1,28,XUOI,false,true,0,-3.702,-3.431,-3.702,-3.702,27
XRPUSDT,15,10,-1,175,XUOI,false,true,1,0.314,-1.184,-1.124,0.314,16
XRPUSDT,15,10,1,72,NGUOC,false,false,0,-3.78,-1.093,-1.817,,12
XRPUSDT,15,10,-1,18,XUOI,false,true,0,-6.963,-5.973,-5.973,-6.963,14
XRPUSDT,15,10,1,112,XUOI,false,true,0,-3.275,-1.957,-3.059,-3.275,39
XRPUSDT,15,10,-1,135,XUOI,false,true,0,-2.503,-2.615,-2.615,-2.503,21
XRPUSDT,15,10,1,205,XUOI,false,true,1,1.491,1.491,1.491,1.491,205
XRPUSDT,15,10,-1,41,NGUOC,false,false,0,-4.746,-1.199,-4.89,,7
XRPUSDT,15,10,1,314,XUOI,false,true,1,9.231,9.231,9.231,9.231,314
XRPUSDT,15,10,-1,321,NGUOC,false,false,1,3.065,-1.003,3.469,,8
XRPUSDT,15,10,1,43,XUOI,false,true,0,-1.871,0.04,-0.057,-1.871,34
XRPUSDT,15,10,-1,257,XUOI,false,true,1,7.37,8.292,7.787,7.37,217
XRPUSDT,15,10,1,104,XUOI,false,true,0,-3.73,-1.278,-2.139,-3.73,15
XRPUSDT,15,10,-1,52,XUOI,false,true,0,-3.927,-3.446,-4.372,-3.927,22
XRPUSDT,15,10,1,196,XUOI,false,true,0,-0.231,-0.231,-0.231,-0.231,196
XRPUSDT,15,10,-1,338,NGUOC,false,false,1,6.135,-0.673,-0.972,,8
XRPUSDT,15,10,1,24,NGUOC,false,false,0,-4.851,-0.649,-4.123,,9
XRPUSDT,15,10,-1,120,XUOI,false,true,0,-3.524,-3.054,-3.054,-3.524,51
XRPUSDT,15,10,1,31,XUOI,false,true,0,-3.094,-1.552,-2.251,-3.094,21
XRPUSDT,15,10,-1,109,XUOI,false,true,0,-2.728,-3.078,-2.728,-2.728,106
XRPUSDT,15,10,1,57,NONE,false,true,0,-2.524,-0.755,-2.314,-2.677,9
XRPUSDT,15,10,-1,122,XUOI,false,true,0,-1.567,-3.465,-1.567,-1.567,121
XRPUSDT,15,10,1,191,NGUOC,false,false,1,1.804,0.455,1.804,,55
XRPUSDT,15,10,-1,56,NGUOC,false,false,0,-2.333,-0.113,-0.554,,18
XRPUSDT,15,10,1,18,XUOI,false,true,0,-4.301,-3.311,-3.311,-4.301,15
XRPUSDT,15,10,-1,112,XUOI,false,true,0,-3.548,-2.082,-2.082,-3.548,13
XRPUSDT,15,10,1,144,XUOI,false,true,0,-2.084,-0.825,-1.563,-2.084,27
XRPUSDT,15,10,-1,302,XUOI,false,true,1,2.443,2.391,2.443,2.443,300
XRPUSDT,15,10,1,61,NONE,false,false,0,-1.547,-0.381,-0.944,,4
XRPUSDT,15,10,-1,236,XUOI,false,true,1,14.905,14.905,14.905,14.905,236
XRPUSDT,15,10,1,97,NGUOC,false,false,0,-7.018,-1.288,-2.797,,9
XRPUSDT,15,10,-1,46,XUOI,false,true,0,-5.572,-4.402,-6.519,-5.572,44
XRPUSDT,15,10,1,213,XUOI,false,true,0,-2.593,-2.822,-2.789,-2.593,15
XRPUSDT,15,10,-1,201,XUOI,false,true,0,-2.522,-0.451,-1.269,-2.522,142
XRPUSDT,15,10,1,153,XUOI,false,true,0,-0.622,0.014,-0.133,-0.622,75
XRPUSDT,15,10,-1,88,XUOI,false,true,0,-0.515,-0.515,-0.515,-0.515,88
XRPUSDT,15,10,1,186,NGUOC,false,false,1,0.807,0.807,0.807,,186
XRPUSDT,15,10,-1,153,NONE,false,true,0,-0.377,-0.394,-0.394,-0.755,152
XRPUSDT,15,10,1,438,XUOI,false,true,1,32.349,-1.191,-1.191,32.349,32
XRPUSDT,15,10,-1,25,NGUOC,false,false,0,-7.918,-1.921,-5.18,,4
XRPUSDT,15,10,1,167,XUOI,false,true,0,-4.327,-1.157,-2.371,-4.327,89
XRPUSDT,15,10,-1,181,XUOI,false,true,1,2.973,2.996,3.196,2.973,75
XRPUSDT,15,10,1,104,XUOI,false,true,0,-3.138,-2.564,-3.114,-3.138,21
XRPUSDT,15,10,-1,127,XUOI,false,true,0,-4.222,-3.718,-3.718,-4.222,124
XRPUSDT,15,10,1,146,XUOI,false,true,0,-1.302,-1.302,-1.302,-1.302,146
XRPUSDT,15,10,-1,25,NGUOC,false,false,0,-3.576,-0.579,-1.426,,14
XRPUSDT,15,10,1,48,XUOI,false,true,0,-3.777,-3.777,-3.777,-3.777,48
XRPUSDT,15,10,-1,186,NGUOC,false,false,1,2.328,0.243,2.328,,2
XRPUSDT,15,10,1,89,NGUOC,false,false,0,-0.376,-0.69,-0.414,,4
XRPUSDT,15,10,-1,298,XUOI,false,true,1,7.263,-2.286,-2.286,7.263,4
XRPUSDT,15,10,1,54,NGUOC,false,false,0,-4.231,0.023,-4.231,,15
XRPUSDT,15,10,-1,90,XUOI,false,true,0,-1.142,-1.142,-1.142,-1.142,90
XRPUSDT,15,10,1,211,NGUOC,false,false,1,4.427,-3.013,-2.528,,10
XRPUSDT,15,10,-1,48,NGUOC,false,false,0,-5.255,-1.602,-2.912,,17
XRPUSDT,15,10,1,28,XUOI,false,true,0,-6.601,-6.601,-6.601,-6.601,28
XRPUSDT,15,10,-1,79,NGUOC,false,false,0,-5.926,0.376,-3.027,,6
XRPUSDT,15,10,1,272,XUOI,false,true,1,0.741,0.61,0.531,0.741,42
XRPUSDT,15,10,-1,187,XUOI,false,false,1,4.706,-1.066,4.706,,9
XRPUSDT,15,10,1,94,NGUOC,false,false,1,0.023,1.28,1.376,,9
XRPUSDT,15,10,-1,84,XUOI,false,true,0,-2.08,-2.08,-2.08,-2.08,84
XRPUSDT,15,10,1,51,NGUOC,false,false,0,-4.339,0.316,-2.676,,21
XRPUSDT,15,10,-1,127,XUOI,false,true,0,-3.629,-3.629,-3.629,-3.629,127
XRPUSDT,15,10,1,104,NGUOC,false,true,0,-0.845,0.049,-0.953,-1.737,102
XRPUSDT,15,10,-1,156,XUOI,false,true,0,-3.735,-0.947,-0.797,-3.735,58
XRPUSDT,15,10,1,69,XUOI,false,true,1,2.277,2.277,2.277,2.277,69
XRPUSDT,15,10,-1,326,NGUOC,false,false,1,2.739,-0.711,-2.086,,2
XRPUSDT,15,10,1,243,NGUOC,true,false,1,1.796,-0.035,-0.558,,3
XRPUSDT,15,10,-1,40,XUOI,false,true,0,-2.188,-2.188,-2.188,-2.188,40
XRPUSDT,15,10,1,162,NONE,false,true,1,0.715,-0.476,0.715,0.513,14
XRPUSDT,15,10,-1,107,NGUOC,false,false,0,-1.36,-0.898,-1.36,,8
XRPUSDT,15,10,1,109,XUOI,false,true,1,2.296,2.296,2.296,2.296,109
XRPUSDT,15,10,-1,146,NGUOC,false,false,0,-0.773,-0.689,-1.374,,3
XRPUSDT,15,10,1,127,XUOI,false,true,0,-1.362,-1.362,-1.362,-1.362,127
XRPUSDT,15,10,-1,130,NGUOC,false,false,0,-1.797,0.215,-0.742,,2
XRPUSDT,15,10,1,251,XUOI,false,true,1,2.564,-1.044,-1.044,2.564,47
XRPUSDT,15,10,-1,327,XUOI,false,true,1,1.365,-2.297,-2.627,1.365,57
XRPUSDT,15,10,1,77,XUOI,false,true,0,-1.104,-1.104,-1.104,-1.104,77
XRPUSDT,15,10,-1,78,NGUOC,false,false,0,-1.732,-0.777,-1.43,,3
XRPUSDT,15,10,1,70,NONE,false,false,0,-1.933,-0.778,-0.659,,4
XRPUSDT,15,10,-1,346,XUOI,false,true,1,4.53,5.545,4.699,4.53,294
XRPUSDT,15,10,1,45,XUOI,false,true,0,-2.365,-2.365,-2.365,-2.365,45
XRPUSDT,15,10,-1,218,XUOI,false,true,0,-0.061,0.42,0.563,-0.061,73
XRPUSDT,15,10,1,22,XUOI,false,true,0,-1.607,-1.412,-1.412,-1.607,16
XRPUSDT,15,10,-1,203,XUOI,false,true,1,5.193,4.503,5.193,5.193,191
XRPUSDT,15,10,1,149,XUOI,false,true,0,-0.491,-0.602,-0.491,-0.491,31
XRPUSDT,15,10,-1,41,XUOI,false,true,0,-4.012,-1.446,-1.446,-4.012,7
XRPUSDT,15,10,1,156,XUOI,false,true,1,3.484,3.484,3.484,3.484,156
XRPUSDT,15,10,-1,203,NGUOC,false,false,1,1.55,-0.633,-1.295,,8
XRPUSDT,15,10,1,173,NONE,false,true,1,0.019,0.586,0.586,-0.192,143
XRPUSDT,15,10,-1,100,XUOI,false,true,0,-0.259,0.349,0.362,-0.259,28
XRPUSDT,15,10,1,22,XUOI,false,true,0,-3.541,-1.905,-4.169,-3.541,9
XRPUSDT,15,10,-1,374,XUOI,false,true,1,8.109,8.109,8.109,8.109,374
XRPUSDT,15,10,1,64,NGUOC,false,false,1,0.048,3.721,0.844,,26
XRPUSDT,15,10,-1,505,XUOI,false,true,1,10.174,12.488,11.368,10.174,486
XRPUSDT,15,10,1,99,XUOI,false,true,0,-1.136,-1.136,-1.136,-1.136,99
XRPUSDT,15,10,-1,40,NGUOC,false,false,0,-3.777,-1.231,-3.028,,8
XRPUSDT,15,10,1,60,XUOI,false,true,0,-3.234,-2.06,-2.687,-3.234,52
XRPUSDT,15,10,-1,55,XUOI,false,true,0,-2.16,-2.077,-2.443,-2.16,33
XRPUSDT,15,10,1,117,XUOI,false,true,1,1.503,-1.25,1.503,1.503,26
XRPUSDT,15,10,-1,721,NGUOC,false,true,1,33.995,0.22,3.417,31.763,2
XRPUSDT,15,10,1,130,NGUOC,false,false,1,0.116,3.827,6.485,,5
XRPUSDT,15,10,-1,98,XUOI,false,true,0,-2.173,-2.173,-2.173,-2.173,98
XRPUSDT,15,10,1,77,NGUOC,false,false,0,-2.912,-0.147,-1.646,,2
XRPUSDT,15,10,-1,83,XUOI,false,true,0,-3.801,-1.878,-3.056,-3.801,55
XRPUSDT,15,10,1,134,XUOI,false,true,0,-2.849,-2.849,-2.849,-2.849,134
XRPUSDT,15,10,-1,110,XUOI,false,true,0,-0.844,-1.373,-1.373,-0.844,108
XRPUSDT,15,10,1,93,NONE,false,false,0,-1.793,-0.744,-0.815,,15
XRPUSDT,15,10,-1,169,XUOI,false,true,0,-2.069,-2.069,-2.069,-2.069,169
XRPUSDT,15,10,1,136,XUOI,false,true,0,-2.808,-1.502,-1.502,-2.808,23
XRPUSDT,15,10,-1,552,XUOI,false,true,1,4.678,1.052,1.052,4.678,167
XRPUSDT,15,10,1,298,XUOI,false,true,1,4.804,7.257,5.656,4.804,167
XRPUSDT,15,10,-1,123,XUOI,false,true,0,-0.174,-0.174,-0.174,-0.174,123
XRPUSDT,15,10,1,42,NGUOC,false,false,0,-1.656,0.295,-1.186,,24
XRPUSDT,15,10,-1,216,XUOI,false,true,1,0.805,0.805,0.805,0.805,216
XRPUSDT,15,10,1,111,NGUOC,false,false,1,0.254,0.077,0.28,,3
XRPUSDT,15,10,-1,93,XUOI,false,true,0,-1.008,-1.008,-1.008,-1.008,93
XRPUSDT,15,10,1,48,NGUOC,false,true,0,-0.748,1.022,-0.823,-3.377,2
XRPUSDT,15,10,-1,188,XUOI,false,true,0,-2.232,-2.232,-2.232,-2.232,188
XRPUSDT,15,10,1,29,NONE,false,true,0,-3.681,-0.738,-3.681,-4.222,10
XRPUSDT,15,10,-1,209,XUOI,false,true,1,8.533,8.533,8.533,8.533,209
XRPUSDT,15,10,1,33,NGUOC,false,false,0,-7.089,-1.592,-2.476,,10
XRPUSDT,15,10,-1,272,XUOI,false,true,1,2.06,3.649,3.079,2.06,186
XRPUSDT,15,10,1,49,XUOI,false,true,0,-1.834,-1.834,-1.834,-1.834,49
XRPUSDT,15,10,-1,85,NONE,false,true,0,-4.294,-0.632,-2.854,-5.582,48
XRPUSDT,15,10,1,52,XUOI,false,true,0,-5.237,-5.267,-5.237,-5.237,50
XRPUSDT,15,10,-1,160,XUOI,false,true,1,1.129,-0.982,1.129,1.129,3
XRPUSDT,15,10,1,271,NGUOC,false,false,1,2.391,-0.835,2.391,,9
XRPUSDT,15,10,-1,146,NONE,false,false,0,-3.941,-0.85,-2.005,,6
XRPUSDT,15,10,1,176,XUOI,false,true,1,5.95,5.95,5.95,5.95,176
XRPUSDT,15,10,-1,59,NGUOC,false,false,0,-3.554,-1.392,-2.655,,12
