symbol,S,pnl,win,exitType,hold,fastCycleLen,slowAge,confLag,pullLag,pullDepth,entryVsZone,volConfirm,volEntry,atrPct,zoneWidth,zoneAge,zoneMerged,slowStrength,moveFromFlip,emaSlope,hour,rangePct
SOLUSDT,1,-2.1,0,SL,36,5,276,0,4,0.31,1.92,2.47,1.31,0.37,0.42,106,0,1,-0.86,1,0,0.46
SOLUSDT,-1,-2.1,0,SL,28,6,111,4,1,-0.49,4.37,0.32,0.52,0.51,0.43,282,0,1.62,0.6,-1,19,0.57
SOLUSDT,1,1.9,1,TP,5,12,151,0,11,-0.52,10.58,2.03,0.86,0.47,0.37,231,0,1.37,0.28,1,13,0.49
SOLUSDT,1,-2.1,0,SL,17,12,478,0,11,0.35,17.69,4.91,0.78,0.5,0.35,558,0,1.42,-0.47,1,22,0.51
SOLUSDT,1,1.9,1,TP,12,10,411,0,9,0.35,2.15,0.56,0.65,0.79,0.82,8,1,2.1,-1.3,1,22,0.7
SOLUSDT,-1,1.9,1,TP,63,7,134,0,6,0.17,0.67,1.38,0.6,0.58,0.21,62,0,1.85,-0.87,-1,23,0.42
SOLUSDT,-1,-2.1,0,SL,33,12,421,0,11,-0.4,7.32,0.43,1.02,0.76,0.22,344,0,2.16,0.89,-1,22,0.88
SOLUSDT,1,1.9,1,TP,24,15,443,0,14,-0.13,11.58,3.14,0.63,0.67,0.73,283,1,2.02,-0.05,1,8,0.6
SOLUSDT,1,-2.1,0,SL,2,9,774,0,8,0.08,1.88,1.48,1.53,1.3,0.53,59,0,2.26,-1.79,1,19,2.23
SOLUSDT,1,1.9,1,TP,13,10,986,0,9,0.23,3.55,2.03,1.21,0.74,0.53,270,0,2.22,-1.05,1,0,1.08
SOLUSDT,1,1.9,1,TP,8,2,1507,0,1,0.06,3.35,0.57,1,0.67,0.32,51,0,1.05,-0.57,1,10,0.78
SOLUSDT,-1,-2.1,0,SL,9,5,248,0,4,0.18,2.27,1.32,0.93,0.93,0.29,20,0,0.61,-2.5,-1,18,0.92
SOLUSDT,1,-2.1,0,SL,22,15,4,0,14,-0.26,2.06,1.06,1.03,0.8,0.28,88,0,2.41,1.21,1,13,1.01
SOLUSDT,-1,-2.1,0,SL,14,13,177,0,12,-0.47,2.67,1.25,0.48,0.53,0.38,123,0,1.61,0.42,-1,14,0.27
SOLUSDT,-1,1.9,1,TP,1,1,246,0,0,-3.12,20.17,1.51,1.51,0.84,0.44,611,0,1.81,0,-1,13,0.86
SOLUSDT,1,1.9,1,TP,4,12,124,0,11,-0.3,3.66,1.52,1.07,0.45,0.39,11,0,0.81,-0.53,1,0,0.61
SOLUSDT,1,1.9,1,TP,6,4,561,0,3,-1.76,0.93,1.93,2.52,0.43,0.19,114,0,0.77,0.01,1,13,0.86
SOLUSDT,-1,-2.1,0,SL,2,4,293,0,3,0.21,1.47,0.85,0.82,1.03,0.52,12,0,2.25,-1.21,-1,17,2
SOLUSDT,-1,1.9,1,TP,9,1,530,0,0,-0.86,3.97,0.86,0.86,0.63,0.52,252,0,0.9,0,-1,4,0.74
SOLUSDT,1,1.9,1,TP,13,1,870,0,0,-2.37,1.05,1.96,1.96,1.05,4.41,337,2,1.96,0,1,5,0.84
SOLUSDT,1,-2.1,0,SL,94,16,1031,0,15,-0.33,0.66,1.67,0.5,0.62,4.44,483,2,0.91,-0.06,1,21,0.62
SOLUSDT,-1,-2.1,0,SL,26,14,191,0,13,0.04,8.93,1.78,0.97,0.82,5.01,783,2,2.5,-0.19,-1,0,0.82
SOLUSDT,-1,-2.1,0,SL,4,9,288,0,8,-0.02,17.06,1.09,0.62,1.1,5.55,1404,2,3.38,-0.36,-1,10,1.25
SOLUSDT,-1,-2.1,0,SL,56,8,630,0,7,0.04,3.28,0.51,0.54,0.77,0.56,33,0,2.41,-1.38,-1,23,0.51
SOLUSDT,1,-2.1,0,SL,21,4,141,0,3,-0.15,4.05,6.68,3.03,0.85,0.52,289,0,1.74,-1.69,1,14,1.71
SOLUSDT,-1,1.9,1,TP,2,1,426,0,0,-2.4,24.35,4.11,4.11,1.14,0.52,426,0,2.97,0,-1,2,1.96
SOLUSDT,1,-2.1,0,SL,47,3,134,0,2,0.08,4.66,1.22,1.67,0.73,0.74,144,0,1.75,-0.7,1,2,0.56
SOLUSDT,1,-2.1,0,SL,46,13,214,0,12,0.09,3.09,3.51,0.72,0.84,0.4,107,0,2.34,-0.39,1,16,1.11
SOLUSDT,-1,-2.1,0,SL,43,1,603,0,0,-0.73,0.69,0.78,0.78,0.57,0.34,116,0,0.82,0,-1,3,0.46
SOLUSDT,-1,-2.1,0,SL,5,4,137,0,3,0.56,7.59,1.2,1.02,1.04,0.37,348,0,1.68,-0.99,-1,13,1.74
SOLUSDT,1,1.9,1,TP,12,15,146,0,14,-1.09,-0.08,0.74,4.87,0.68,0.39,141,0,1.43,1.32,1,8,1.78
SOLUSDT,1,-2.1,0,SL,40,3,424,0,2,-0.04,0.69,0.62,0.83,0.95,0.39,130,0,2.7,-1.14,1,5,1.35
SOLUSDT,1,-2.1,0,SL,46,6,350,0,5,-0.02,-0.15,0.85,1.44,0.77,0.35,136,0,0.99,-0.89,1,2,1.51
SOLUSDT,1,1.9,1,TP,16,7,712,0,6,-0.15,13.22,0.29,0.37,0.56,0.32,497,0,1.75,-0.22,1,21,0.35
SOLUSDT,-1,-2.1,0,SL,95,15,138,0,14,0.14,-0.7,1.21,1.24,0.58,0.26,22,0,1.35,-0.98,-1,19,1.01
SOLUSDT,1,1.9,1,TP,24,3,402,0,2,-0.14,0.06,3.14,2.51,0.93,0.26,1,0,2.15,-1.83,1,7,1.92
SOLUSDT,1,1.9,1,TP,14,2,530,1,0,-1.54,0.03,1.27,1.27,0.7,0.26,131,0,1.86,0.59,1,15,0.9
SOLUSDT,-1,-2.1,0,SL,27,2,464,0,1,-0.43,9.88,1.11,1.16,0.68,0.48,310,0,1.33,-0.3,-1,15,1.07
SOLUSDT,1,-1.07,0,TIMEOUT,46,1,110,0,0,-2.98,4.64,3.2,3.2,0.42,0.39,172,0,0.85,0,1,17,0.73
SOLUSDT,1,1.9,1,TP,30,13,192,0,12,0.2,5.55,1.28,1.36,0.52,0.38,242,0,1.44,-0.48,1,13,0.95
SOLUSDT,-1,1.9,1,TP,8,1,286,0,0,-3.61,2.57,2.18,2.18,0.53,0.34,69,0,0.93,0,-1,15,0.63
SOLUSDT,-1,1.9,1,TP,2,9,404,0,8,-0.34,8.19,2.24,1.05,0.62,0.35,179,0,1.76,-0.52,-1,20,0.61
SOLUSDT,1,1.9,1,TP,87,8,182,0,7,-0.07,6.17,0.89,1.99,0.4,0.17,202,0,0.85,-0.08,1,14,0.59
SOLUSDT,1,1.9,1,TP,50,4,665,0,3,-0.42,3.52,1.6,2.45,0.39,0.23,77,0,0.85,-0.17,1,14,0.68
SOLUSDT,1,1.9,1,TP,29,10,902,0,9,-0.1,1.37,0.64,1.23,0.46,0.32,3,0,0.43,-0.28,1,2,0.5
SOLUSDT,1,1.9,1,TP,31,8,1323,0,7,-0.91,2.73,0.84,0.83,0.42,0.43,34,1,1.28,-0.17,1,11,0.47
SOLUSDT,-1,1.9,1,TP,15,12,229,0,11,0.3,8.8,2.53,0.72,0.54,0.73,350,0,1.52,-0.63,-1,16,0.49
SOLUSDT,1,-2.1,0,SL,20,10,619,0,9,-0.4,16.95,1,0.7,0.5,0.23,358,0,1.49,0.53,1,5,0.3
SOLUSDT,1,1.9,1,TP,4,1,146,0,0,-3.65,4.74,1.99,1.99,1.13,0.51,10,0,0.73,0,1,14,1.32
SOLUSDT,-1,1.9,1,TP,3,6,144,0,5,-0.21,1.47,2.79,1.47,0.59,0.27,427,0,1.25,-1.46,-1,1,0.57
SOLUSDT,1,-2.1,0,SL,8,3,244,0,2,-1.05,7.19,0.46,8.66,0.52,0.22,350,0,0.48,0.47,1,12,2.35
SOLUSDT,1,-2.1,0,SL,41,13,580,0,12,-1.05,2.99,1.31,1.95,0.57,0.55,46,0,1.55,1.42,1,4,1.18
SOLUSDT,-1,-2.1,0,SL,10,3,210,0,2,1,1.51,0.95,2.3,0.49,0.29,69,0,1.23,-0.86,-1,17,1.21
SOLUSDT,-1,1.9,1,TP,23,8,192,0,7,0.33,2.9,1.03,0.42,0.32,0.33,40,0,0.91,-0.51,-1,18,0.22
SOLUSDT,-1,-2.1,0,SL,10,10,843,0,9,0.23,37.58,2.24,1.31,0.4,0.44,598,0,1.16,-0.29,-1,13,0.5
SOLUSDT,1,1.9,1,TP,30,1,235,0,0,-4.36,4.52,6.37,6.37,0.63,0.17,207,0,0.96,0,1,8,1.36
SOLUSDT,1,1.9,1,TP,11,1,601,0,0,-2.03,3.36,0.4,0.4,0.45,0.25,7,0,0.72,0,1,4,0.34
SOLUSDT,1,1.9,1,TP,30,7,720,0,6,-0.09,2.67,1.17,0.76,0.45,0.34,58,0,1.2,-0.15,1,10,0.45
SOLUSDT,-1,1.9,1,TP,21,10,164,0,9,-0.33,-0.77,1.56,0.59,0.57,0.36,77,0,0.92,-1.19,-1,11,0.36
SOLUSDT,-1,1.9,1,TP,12,1,111,0,0,-1.36,3.36,0.51,0.51,0.96,0.53,88,0,2.21,0,-1,17,0.78
SOLUSDT,1,-2.1,0,SL,42,1,49,0,0,-2.39,5.13,0.83,0.83,0.63,0.25,85,0,1.19,0,1,5,0.46
SOLUSDT,-1,1.9,1,TP,14,4,90,0,3,-0.04,2.23,1.48,0.51,0.73,0.36,296,0,1.1,-0.71,-1,0,0.66
SOLUSDT,-1,-2.1,0,SL,27,5,443,0,4,-0.47,2.51,4.12,0.88,0.47,0.47,209,0,1.24,-0.68,-1,17,0.29
SOLUSDT,-1,1.9,1,TP,22,6,830,0,5,0.13,5.42,2.2,0.73,0.88,0.45,237,0,2.08,-1.66,-1,17,0.75
SOLUSDT,-1,1.9,1,TP,28,15,91,0,14,0.04,10.27,0.89,0.45,0.83,0.44,158,0,2.42,-0.83,-1,20,0.95
SOLUSDT,-1,1.9,1,TP,6,1,554,0,0,-2.49,2.09,1.78,1.78,1.23,0.3,52,0,1.61,0,-1,16,1.6
SOLUSDT,-1,1.9,1,TP,26,17,6,0,16,0.01,4.72,5.16,1.03,1.1,0.75,11,0,3.18,-0.81,-1,20,1.35
SOLUSDT,1,-2.1,0,SL,26,6,132,0,5,-0.12,-0.45,0.7,0.47,0.56,0.55,1,0,1.77,-0.61,1,3,0.32
SOLUSDT,1,-2.1,0,SL,60,1,195,0,0,-4.09,6.25,0.73,0.73,0.85,0.26,27,0,1.79,0,1,18,1.1
SOLUSDT,-1,1.9,1,TP,3,1,195,0,0,-5.84,9.45,10.59,10.59,0.71,0.53,253,0,1.13,0,-1,0,2.4
SOLUSDT,-1,-2.1,0,SL,14,2,242,0,1,-0.1,0.35,0.66,0.65,0.75,0.23,138,0,1.1,-0.67,-1,1,0.85
SOLUSDT,1,-2.1,0,SL,15,15,9,0,14,-0.12,6.93,2.52,3.78,0.48,0.23,170,0,1.47,0.73,1,12,0.63
SOLUSDT,1,1.9,1,TP,3,1,120,0,0,-6.16,7.82,4.96,4.96,0.8,0.45,4,0,0.66,0,1,16,2.14
SOLUSDT,-1,-2.1,0,SL,61,16,487,0,15,-0.3,5.78,0.59,0.57,0.77,0.21,75,0,2.2,-0.46,-1,22,0.72
SOLUSDT,-1,-2.1,0,SL,20,12,584,0,11,-0.19,5.83,0.82,0.33,0.98,0.43,11,0,2.35,-2.02,-1,22,0.52
SOLUSDT,-1,-2.1,0,SL,73,2,806,0,1,-0.19,3.19,0.29,0.42,0.21,0.18,67,0,0.02,-0.02,-1,6,0.17
SOLUSDT,1,-2.1,0,SL,29,7,109,0,6,-0.15,0.78,1.28,0.81,0.42,0.39,46,1,0.99,-0.23,1,13,0.39
SOLUSDT,-1,-0.476,0,TIMEOUT,23,10,181,0,9,1.43,-0.74,6.13,1.58,0.51,0.37,133,0,1,-1.88,-1,2,1.28
SOLUSDT,-1,-1.174,0,TIMEOUT,79,2,249,0,1,-0.33,1.54,0.27,0.18,0.47,0.33,36,0,0.76,0.03,-1,19,0.22
SOLUSDT,1,1.9,1,TP,30,10,1,0,9,0.11,4.57,4.67,0.89,0.31,0.17,229,0,0.88,-0.53,1,1,0.23
SOLUSDT,1,1.9,1,TP,35,15,3,0,14,-0.99,4.34,2.74,0.81,0.53,0.1,33,0,1.37,1.33,1,17,0.55
SOLUSDT,1,1.9,1,TP,39,9,174,0,8,-0.82,3.16,0.54,0.5,0.42,0.28,80,0,1.27,-0.18,1,12,0.54
SOLUSDT,1,-1.472,0,TIMEOUT,98,15,511,0,14,0.37,1.65,1.16,0.73,0.31,0.21,284,0,0.42,-0.35,1,0,0.19
SOLUSDT,-1,1.9,1,TP,6,1,183,0,0,-1.74,3.09,0.85,0.85,0.53,0.71,141,0,1.63,0,-1,12,0.5
SOLUSDT,-1,-2.1,0,SL,5,16,497,2,13,-0.42,1.75,1.25,1.51,1.13,1.12,184,0,2.92,1.95,-1,19,1.28
SOLUSDT,-1,1.9,1,TP,42,1,72,0,0,-1.8,4.82,1.38,1.38,0.59,0.47,133,0,1.26,0,-1,8,0.79
SOLUSDT,1,-2.1,0,SL,45,5,322,0,4,0.01,4.46,2.16,1.32,0.55,0.48,37,0,0.37,-0.51,1,1,0.92
SOLUSDT,-1,1.9,1,TP,79,7,5,1,5,0.11,-1.43,4.25,2.23,0.75,0.49,93,0,1.95,-0.85,-1,16,1.56
SOLUSDT,-1,1.9,1,TP,11,3,126,0,2,-0.81,0.87,2.39,1.56,0.8,0.36,0,0,1.76,-0.35,-1,1,1.08
SOLUSDT,1,-2.1,0,SL,59,9,158,0,8,0.24,0.63,2.58,0.99,1.2,0.48,91,0,2.35,-2.39,1,17,1.73
SOLUSDT,1,1.9,1,TP,9,16,329,0,15,0.48,3.9,1.1,0.86,0.81,0.47,255,0,2.45,0.98,1,12,1.07
SOLUSDT,1,1.9,1,TP,42,8,209,0,7,-0.09,-0.04,1.33,2.05,0.56,0.21,44,0,1.42,-0.15,1,13,0.87
SOLUSDT,1,1.9,1,TP,82,3,446,0,2,-0.74,0.51,0.85,0.99,0.29,1.21,193,1,0.06,-0.2,1,1,0.36
SOLUSDT,-1,1.9,1,TP,65,10,337,0,9,0.11,2.63,10.54,1.05,0.57,0.43,1,1,1.34,-1.79,-1,2,1.1
SOLUSDT,1,1.9,1,TP,8,4,132,0,3,-0.01,11.67,0.37,0.64,0.45,0.47,157,0,1.3,-0.14,1,3,0.4
SOLUSDT,-1,-2.1,0,SL,3,2,445,0,1,-0.06,0.08,0.86,1.97,0.46,0.21,236,0,0.58,-0.29,-1,0,0.6
SOLUSDT,-1,1.9,1,TP,4,7,635,6,0,-1.69,0.04,0.67,0.67,0.6,0.38,127,0,1.01,0.07,-1,0,0.41
SOLUSDT,-1,-2.1,0,SL,56,10,959,0,9,-0.17,5.14,1.54,0.63,0.25,0.16,52,0,0.42,-0.04,-1,9,0.29
SOLUSDT,1,1.9,1,TP,14,5,176,0,4,-0.68,-1.47,0.89,0.93,0.63,0.19,151,0,0.88,-0.96,1,18,0.86
SOLUSDT,1,1.9,1,TP,76,6,179,0,5,-0.07,6.49,0.58,0.74,0.49,0.21,282,0,0.42,-0.32,1,20,0.44
SOLUSDT,-1,-2.1,0,SL,26,11,128,0,10,-0.48,11.71,8.19,0.73,0.48,0.2,170,0,1.43,-0.7,-1,0,0.51
SOLUSDT,-1,-0.881,0,TIMEOUT,45,10,210,0,9,-0.28,4.29,1.48,0.55,0.2,0.13,9,0,0.59,-0.09,-1,20,0.17
SOLUSDT,-1,-2.1,0,SL,26,13,199,0,12,-2.87,2.06,2.62,6.06,0.58,0.5,381,0,1.02,1.5,-1,18,2.48
SOLUSDT,1,-1.534,0,TIMEOUT,71,5,332,0,4,-0.02,2.88,1.42,0.79,0.44,0.22,20,0,1.28,-0.63,1,9,0.46
SOLUSDT,1,1.9,1,TP,4,1,460,0,0,-2.74,5.47,2.12,2.12,0.44,0.22,152,0,1.06,0,1,17,0.69
SOLUSDT,-1,1.9,1,TP,25,4,166,0,3,0.4,-0.74,0.5,3.76,0.43,0.26,4,0,0.89,-0.6,-1,7,0.71
SOLUSDT,1,-1.332,0,TIMEOUT,25,2,175,0,1,0.1,-0.13,0.77,1.62,0.26,0.21,159,0,0.81,-0.22,1,17,0.26
SOLUSDT,-1,-2.1,0,SL,3,3,328,0,2,-0.47,5.06,6.05,3.84,0.51,0.3,163,0,1.04,-0.57,-1,14,1.34
SOLUSDT,-1,1.9,1,TP,82,1,523,0,0,-1.87,2.37,0.62,0.62,0.31,0.29,179,0,0.26,0,-1,15,0.31
SOLUSDT,1,1.9,1,TP,9,1,280,0,0,-4.96,5.49,2.19,2.19,0.55,0.34,2,0,0.88,0,1,21,0.8
SOLUSDT,-1,-2.1,0,SL,29,10,224,0,9,-0.21,1.94,11.34,0.73,1.18,0.41,1,0,2.1,-3.77,-1,16,1.17
SOLUSDT,1,1.9,1,TP,22,2,236,0,1,0.12,7.86,0.56,0.82,0.82,0.38,308,0,1.43,-0.7,1,4,0.9
SOLUSDT,1,1.9,1,TP,31,8,435,0,7,0.3,2.05,1.03,1.07,0.59,0.36,14,1,1.63,-1.12,1,6,0.71
SOLUSDT,1,-2.1,0,SL,49,7,889,0,6,-0.18,1.41,4.2,0.85,0.42,0.15,5,0,0.5,-0.69,1,23,0.32
SOLUSDT,1,-2.1,0,SL,23,10,983,0,9,0.14,-0.27,5.15,0.98,0.49,0.41,0,0,0.9,-0.99,1,23,0.4
SOLUSDT,-1,1.9,1,TP,114,14,255,0,13,0.11,0.86,0.38,0.58,0.4,0.24,224,0,0.71,-0.03,-1,19,0.36
SOLUSDT,-1,1.9,1,TP,50,6,485,0,5,-0.15,0.27,0.44,1.07,0.53,0.29,3,0,1.06,-0.59,-1,5,0.93
SOLUSDT,-1,1.9,1,TP,121,5,325,0,4,-0.68,5.4,1.16,0.71,0.27,0.16,42,0,0.46,-0.04,-1,11,0.24
SOLUSDT,1,1.9,1,TP,199,5,134,0,4,-0.31,0.99,1.07,0.99,0.39,0.29,36,1,0.48,-0.37,1,16,0.48
XRPUSDT,1,1.9,1,TP,1,12,11,4,7,0.07,0.6,1.55,1.12,3.18,2.4,0,0,9.06,1.79,1,0,4.16
XRPUSDT,-1,1.9,1,TP,11,8,222,0,7,0.05,-1.14,1.11,0.61,1.18,0.32,120,0,2.26,-1.95,-1,3,0.97
XRPUSDT,-1,1.9,1,TP,15,12,549,0,11,0.29,1.82,3.76,1.68,0.76,0.56,153,0,2.23,-0.97,-1,13,1.22
XRPUSDT,1,-2.1,0,SL,21,2,292,0,1,0.53,1.6,0.53,0.54,1.13,0.36,31,0,2.99,-0.7,-1,18,0.92
XRPUSDT,-1,-2.1,0,SL,1,1,151,0,0,-4.95,4.75,19.55,19.55,2.52,1.97,0,0,5.8,0,-1,22,13.34
XRPUSDT,1,1.9,1,TP,1,9,236,0,8,-0.43,0.7,1.28,0.96,1.29,0.65,136,0,2.15,-0.77,1,4,1.38
XRPUSDT,1,1.9,1,TP,4,10,479,0,9,0.05,0.37,14.26,0.75,2.91,0.95,99,0,3.81,-10.72,1,16,3.73
XRPUSDT,-1,1.9,1,TP,19,5,390,0,4,-0.16,0.09,0.45,0.72,0.73,0.41,3,0,2.21,-0.55,-1,7,0.37
XRPUSDT,-1,-2.1,0,SL,23,14,595,0,13,-0.39,7.64,2.51,0.8,0.96,0.44,199,0,2.84,0.15,-1,10,0.88
XRPUSDT,-1,1.9,1,TP,12,11,407,0,10,-0.79,-0.39,1.32,0.78,0.86,0.63,32,0,1.68,-0.34,-1,0,0.86
XRPUSDT,1,-2.1,0,SL,2,11,364,0,10,-0.94,0.32,13.32,0.93,1.87,0.77,280,0,1.54,-1.09,1,16,2.08
XRPUSDT,-1,-2.1,0,SL,16,7,376,0,6,0.04,1.94,4.78,0.73,0.94,0.58,136,0,2.56,-1.63,-1,3,0.58
XRPUSDT,-1,1.9,1,TP,1,1,444,0,0,-1.69,20.23,0.57,0.57,1.03,2.39,461,0,3.04,0,-1,3,0.96
XRPUSDT,1,1.9,1,TP,3,10,129,0,9,-0.38,2.97,1.33,0.93,0.63,0.78,103,0,1.91,0.13,1,10,0.69
XRPUSDT,-1,1.9,1,TP,24,8,350,0,7,0.04,2.64,0.85,0.48,0.67,0.49,102,0,0.72,-0.34,-1,18,0.58
XRPUSDT,1,-2.1,0,SL,6,17,6,0,16,-0.61,4.4,0.81,0.69,2.01,0.48,5,0,5.35,5.35,1,8,1.86
XRPUSDT,1,1.9,1,TP,13,1,387,0,0,-1.87,3.57,1.16,1.16,0.67,0.44,127,0,1.47,0,1,7,0.83
XRPUSDT,1,1.9,1,TP,17,5,253,0,4,-0.2,1.02,0.69,0.62,0.65,0.63,239,0,1.95,-0.64,1,4,0.34
XRPUSDT,1,-2.1,0,SL,15,10,535,0,9,-0.07,1.59,8.8,0.57,1.09,0.94,69,2,1.35,-1.88,1,3,0.84
XRPUSDT,1,1.9,1,TP,3,5,1270,0,4,0.09,26.92,1,0.95,1.3,0.25,520,0,4,-1.07,1,19,1.76
XRPUSDT,-1,-2.1,0,SL,2,8,295,0,7,0.03,2.9,1.33,0.46,3.07,1.28,616,0,8.56,-4.63,-1,17,1.61
XRPUSDT,-1,-2.1,0,SL,2,7,517,0,6,-0.13,2.25,1.33,0.7,1.89,1.05,13,0,5,-1.57,-1,0,1.79
XRPUSDT,-1,-2.1,0,SL,3,8,895,0,7,-0.06,1.18,4.29,0.81,2.39,1.61,3,0,4.14,-8.55,-1,23,2.39
XRPUSDT,1,1.9,1,TP,3,1,352,0,0,-2.13,14.82,1.93,1.93,0.76,0.92,337,0,2.39,0,1,4,1.06
XRPUSDT,1,-2.1,0,SL,19,3,658,0,2,-0.09,1.69,1.05,0.62,0.6,0.27,15,0,1.85,-0.62,1,8,0.43
XRPUSDT,-1,1.9,1,TP,1,12,135,0,11,0.05,2.71,0.66,0.67,2.85,0.75,158,0,5.32,2.38,-1,22,2.28
XRPUSDT,-1,1.9,1,TP,4,1,300,0,0,-2.09,1.5,2.27,2.27,1.31,1.17,93,0,3.1,0,-1,15,2.11
XRPUSDT,1,1.9,1,TP,2,5,161,0,4,0.23,2.77,1.66,1.31,2.01,3.58,182,1,3,-4.21,1,13,3.17
XRPUSDT,1,1.9,1,TP,3,3,241,0,2,-0.11,5.77,0.96,1.1,1.19,1.07,470,0,3.7,-1.08,1,12,1.5
XRPUSDT,-1,1.9,1,TP,3,1,117,0,0,-2.4,8.23,1.36,1.36,0.94,0.49,237,0,2.22,0,-1,11,0.97
XRPUSDT,-1,1.9,1,TP,15,1,332,0,0,-2.19,1.19,1.29,1.29,0.65,0.28,140,0,0.57,0,-1,17,0.82
XRPUSDT,-1,-2.1,0,SL,81,9,622,0,8,-0.84,2.28,1.42,1.25,0.96,0.42,6,0,1.15,0.35,-1,17,1.45
XRPUSDT,-1,1.9,1,TP,70,10,125,0,9,-0.13,0.83,0.67,1.48,0.6,0.34,108,0,1.65,-0.58,-1,20,1.32
XRPUSDT,-1,1.9,1,TP,1,11,454,0,10,-2.07,12.41,0.96,2.52,1.46,0.39,436,0,2,2.31,-1,6,4.38
XRPUSDT,-1,-2.1,0,SL,9,7,140,0,6,-0.05,7.31,0.98,0.73,0.68,0.69,361,0,2.09,-0.52,-1,19,0.55
XRPUSDT,1,-2.1,0,SL,19,10,277,0,9,0.91,12,1.42,1.49,0.94,0.83,295,0,2.4,-2.99,-1,2,2.02
XRPUSDT,-1,-2.1,0,SL,43,6,111,1,4,-1.53,1.35,1.06,1.58,0.59,0.37,48,0,1.66,0.91,-1,17,1.17
XRPUSDT,-1,-2.1,0,SL,76,6,503,0,5,-0.45,0.2,0.74,0.84,0.57,0.76,6,1,1.43,-0.44,-1,19,0.47
XRPUSDT,-1,1.9,1,TP,12,7,168,0,6,0.01,0.67,0.8,0.84,0.65,0.33,94,0,1.91,-0.92,-1,14,0.45
XRPUSDT,-1,1.9,1,TP,77,4,462,0,3,-0.62,0.86,1.72,1.85,0.6,0.4,1,0,1.33,-0.8,-1,15,0.7
XRPUSDT,1,1.9,1,TP,32,1,221,0,0,-2.96,6.35,1.45,1.45,0.59,0.47,150,0,1.51,0,1,23,0.86
XRPUSDT,1,1.9,1,TP,1,1,420,0,0,-4.07,11.89,3.38,3.38,0.54,0.45,349,0,1.27,0,1,0,0.95
XRPUSDT,1,1.9,1,TP,2,4,569,0,3,1.11,10.88,1.61,4.28,0.8,0.44,495,0,0.75,-2.39,1,14,2.6
XRPUSDT,1,1.9,1,TP,107,5,889,0,4,-0.75,0.09,0.97,1.48,1.04,0.43,1,0,2.52,-0.78,1,22,0.99
XRPUSDT,1,-2.1,0,SL,49,4,1122,0,3,-0.18,1.55,1.25,1.34,0.95,0.57,4,0,0.75,-1.24,1,8,1.2
XRPUSDT,1,1.9,1,TP,19,15,273,0,14,0.22,4.13,1.29,2.02,0.86,0.57,23,0,2.48,0.43,1,13,1.74
XRPUSDT,1,1.9,1,TP,8,1,630,0,0,-2.66,4.13,2.81,2.81,1.2,1.26,41,1,3.57,0,1,7,1.24
XRPUSDT,1,1.9,1,TP,10,12,304,0,11,-0.05,15.24,1.79,0.95,0.7,1.27,428,0,1.34,-0.42,1,5,0.75
XRPUSDT,1,1.9,1,TP,8,7,306,0,6,-0.07,0.78,10.86,1.38,1.57,0.48,169,0,1.09,-4.82,1,17,2.16
XRPUSDT,1,1.9,1,TP,22,13,789,0,12,-0.45,0.23,3.08,0.39,0.56,0.35,114,0,1.53,-0.29,1,18,0.37
XRPUSDT,-1,1.9,1,TP,9,7,278,0,6,-0.39,2.54,0.38,0.52,1.22,0.9,12,0,2.49,-0.27,-1,11,1.13
XRPUSDT,-1,1.9,1,TP,13,1,535,0,0,-2.29,1.64,1.59,1.59,0.91,0.64,248,0,0.83,0,-1,4,1.07
XRPUSDT,-1,1.9,1,TP,71,2,157,0,1,0.26,0.07,0.84,0.65,0.38,0.38,34,0,1.13,-0.33,-1,4,0.48
XRPUSDT,-1,1.9,1,TP,67,15,325,0,14,-0.02,-0.66,0.38,0.99,0.74,0.41,80,0,0.89,0.57,-1,21,0.78
XRPUSDT,1,1.9,1,TP,38,3,434,0,2,-0.14,0.56,2.92,1.34,0.88,0.47,7,0,1.9,-1.49,1,14,1.41
XRPUSDT,1,1.9,1,TP,1,1,531,0,0,-2.13,1.25,0.56,0.56,0.89,0.36,81,0,0.78,0,1,14,0.44
XRPUSDT,1,1.9,1,TP,10,11,310,0,10,-0.62,3.3,1.29,0.6,0.48,0.2,8,0,1.38,-0.46,1,13,0.34
XRPUSDT,1,1.9,1,TP,16,1,284,0,0,-3.76,3.76,6.21,6.21,1.15,0.39,103,1,1.8,0,1,13,3.4
XRPUSDT,-1,1.9,1,TP,16,1,444,0,0,-0.68,0.02,0.68,0.68,0.5,0.19,134,0,0.47,0,-1,17,0.34
XRPUSDT,-1,1.9,1,TP,3,3,726,0,2,-1.1,2.84,1.9,2.39,1.09,1.62,54,1,2.68,-0.15,-1,15,1.32
XRPUSDT,-1,-0.447,0,TIMEOUT,22,7,929,0,6,2.26,-0.97,0.45,2.74,0.66,0.37,7,1,0.91,-1.93,1,18,2.18
XRPUSDT,-1,1.9,1,TP,51,3,996,0,2,-0.11,2.12,1.62,2.71,0.43,0.38,78,1,0.68,-0.42,-1,11,0.59
XRPUSDT,-1,1.9,1,TP,5,12,1292,0,11,-0.39,0.19,1.11,2.88,0.46,0.26,99,0,1.29,0.05,-1,13,1.04
XRPUSDT,-1,1.9,1,TP,6,5,1456,0,4,-0.28,0.87,0.87,1.2,0.47,0.26,270,0,0.67,-0.69,-1,6,0.39
